Calibrated Field (T)	Sample Voltage (V)	Sample Current (A)	Acquisition Time (s)
0.307579405717989	0.0096680998	0.0101507991	37
0.310420635009481	0.0097178776	0.0101501279	37.3333333
0.313258991403604	0.0097626215	0.0101499042	37.6666667
0.31609689188167	0.0098110758	0.0101492777	38
0.318932766670311	0.0098554698	0.0101494567	38.3333333
0.321767867893435	0.0099064186	0.010149412	38.6666667
0.324601712218286	0.0099522213	0.010149233	39
0.327436638454286	0.0099999353	0.0101489198	39.3333333
0.330267434967	0.0100447062	0.0101501726	39.6666667
0.333098272866857	0.0100945333	0.0101496804	40
0.335928406329	0.010139681	0.0101496357	40.3333333
0.338759768989286	0.0101896473	0.0101497252	40.6666667
0.341586753318	0.0102345662	0.0101495909	41
0.344415809287286	0.0102838101	0.0101496357	41.3333333
0.347238723547286	0.0103311876	0.0101500384	41.6666667
0.350067033691714	0.0103813378	0.0101507991	42
0.352877406363	0.010426638	0.0101503516	42.3333333
0.355689593075572	0.0104763844	0.0101496804	42.6666667
0.358497055945286	0.0105219987	0.0101499489	43
0.361307654105143	0.010572943	0.0101500831	43.3333333
0.364118464195714	0.0106219088	0.0101500384	43.6666667
0.366923882826	0.0106688286	0.0101495015	44
0.369724720470429	0.0107158293	0.0101490988	44.3333333
0.372522781751143	0.0107667422	0.0101506201	44.6666667
0.375316308	0.0108149228	0.0101510675	45
0.378110377562143	0.0108616363	0.0101504411	45.3333333
0.380902398318	0.0109116833	0.0101501279	45.6666667
0.383690537816143	0.0109591999	0.0101505306	46
0.386476034531143	0.0110102473	0.0101504411	46.3333333
0.389258612168143	0.0110568218	0.0101497699	46.6666667
0.392038349077286	0.0111075911	0.0101507096	47
0.394813702945286	0.0111530843	0.0101499042	47.3333333
0.397588297145143	0.0112066487	0.0101493225	47.6666667
0.400358425386857	0.0112527116	0.0101496804	48
0.403126329854571	0.0113038623	0.0101492777	48.3333333
0.405888571276714	0.0113519038	0.0101500384	48.6666667
0.408648869786571	0.0114025699	0.0101491882	49
0.411404103794571	0.0114503827	0.0101504858	49.3333333
0.414158785355571	0.0115015109	0.0101495015	49.6666667
0.416898208761429	0.0115474034	0.0101492777	50
0.419636812701857	0.0115976792	0.0101497699	50.3333333
0.422372074131	0.0116461155	0.0101487855	50.6666667
0.425075332452429	0.011696647	0.0101494567	51
0.427774157069143	0.0117445988	0.0101505753	51.3333333
0.430468262552572	0.011796723	0.0101477564	51.6666667
0.433157257437429	0.0118422117	0.0101495462	52
0.435844870990714	0.0118935463	0.0101500384	52.3333333
0.438526444019143	0.0119451008	0.0101493672	52.6666667
0.441205121089286	0.011993573	0.0101499489	53
0.443876781468857	0.0120416325	0.0101489645	53.3333333
0.446544901392429	0.0120944028	0.0101490988	53.6666667
0.449206994491714	0.0121440235	0.0101503964	54
0.451867991830714	0.0121905217	0.010150978	54.3333333
0.454523335400571	0.012242803	0.0101482486	54.6666667
0.457173549961714	0.0122904183	0.0101497252	55
0.459818690744571	0.0123426502	0.0101486513	55.3333333
0.462460949412429	0.0123913108	0.0101486513	55.6666667
0.46509569874	0.0124413444	0.0101495015	56
0.467725342178571	0.0124890718	0.0101495015	56.3333333
0.470350344691286	0.0125433182	0.0101499042	56.6666667
0.472971700854	0.0125891299	0.010149233	57
0.475592389256571	0.0126408862	0.010149412	57.3333333
0.478203828060857	0.0126891476	0.0101499489	57.6666667
0.480812430846857	0.0127420345	0.0101499489	58
0.483417621905143	0.0127899504	0.0101491882	58.3333333
0.486020151912857	0.0128425772	0.0101495462	58.6666667
0.488624601713143	0.0128899771	0.0101500831	59
0.491217679468286	0.0129414598	0.0101514702	59.3333333
0.493804569274714	0.0129921483	0.010148696	59.6666667
0.496390717823143	0.0130407507	0.0101503069	60
0.498968146243286	0.0130905329	0.0101496357	60.3333333
0.501542577378	0.0131409792	0.0101504858	60.6666667
0.504113670568286	0.0131889445	0.0101501726	61
0.506681490178286	0.0132409566	0.0101512913	61.3333333
0.509244475484572	0.0132925424	0.0101498594	61.6666667
0.511811038209857	0.0133407051	0.0101502621	62
0.514364746231286	0.0133906982	0.0101495909	62.3333333
0.516913187239286	0.0134426744	0.0101500831	62.6666667
0.519460928519143	0.013494009	0.0101500831	63
0.522001828076143	0.0135426338	0.0101497699	63.3333333
0.524538123527572	0.0135946907	0.0101491435	63.6666667
0.527069372887286	0.0136421265	0.0101494567	64
0.529596414030857	0.0136953186	0.0101492777	64.3333333
0.532118413649572	0.013743387	0.0101490988	64.6666667
0.534638737374429	0.0137942236	0.0101499936	65
0.537150815210572	0.0138410762	0.0101496357	65.3333333
0.539660798143715	0.0138957488	0.0101501279	65.6666667
0.542166743404286	0.0139420585	0.0101493225	66
0.544669764877286	0.0139943218	0.0101503964	66.3333333
0.547165198945286	0.0140422961	0.0101487855	66.6666667
0.549659178041143	0.0140924417	0.0101501726	67
0.552146849593715	0.0141415331	0.0101506201	67.3333333
0.554631569957572	0.0141939938	0.0101501726	67.6666667
0.557111741303572	0.0142412951	0.0101506201	68
0.559586364917143	0.0142929303	0.0101497699	68.3333333
0.562056356595858	0.0143450411	0.0101500384	68.6666667
0.564524552786143	0.0143930377	0.0101504411	69
0.566985350239715	0.0144430533	0.0101502621	69.3333333
0.569442515043857	0.0144949532	0.0101503964	69.6666667
0.571895204613429	0.0145454578	0.0101495909	70
0.574343009215714	0.0145931763	0.0101494567	70.3333333
0.576784579915286	0.014646799	0.0101503069	70.6666667
0.579222343140429	0.0146932658	0.0101503069	71
0.581653623711857	0.0147432096	0.0101501279	71.3333333
0.584082735739714	0.0147959126	0.0101501279	71.6666667
0.586509264781714	0.0148464037	0.0101499936	72
0.588926866617	0.0148946292	0.0101495015	72.3333333
0.591340646991857	0.0149465874	0.0101507991	72.6666667
0.593751043325572	0.0149955307	0.0101502621	73
0.596159220452143	0.0150488484	0.0101496357	73.3333333
0.598558792620857	0.0150968136	0.0101504858	73.6666667
0.600954354660857	0.0151492115	0.0101500384	74
0.603343567627714	0.0151981593	0.0101500831	74.3333333
0.605729622042	0.0152520782	0.0101512465	74.6666667
0.608109985866857	0.0152982084	0.0101495462	75
0.610490455585715	0.0153497494	0.0101493672	75.3333333
0.612859028356286	0.0153993433	0.0101518282	75.6666667
0.615228696887143	0.0154509202	0.0101507096	76
0.617588245548	0.0155003076	0.0101500384	76.3333333
0.619946058517715	0.0155514448	0.0101505306	76.6666667
0.622301440635	0.0155976469	0.0101499936	77
0.624649400895857	0.015651983	0.0101493225	77.3333333
0.626990197185	0.0157017967	0.0101496357	77.6666667
0.629331642538715	0.0157502913	0.0101491435	78
0.631659344792143	0.0158000601	0.0101499489	78.3333333
0.63398932605	0.0158514979	0.0101499042	78.6666667
0.636309661677429	0.0159031511	0.0101495909	79
0.638627290014857	0.0159512285	0.0101497252	79.3333333
0.640937542735286	0.0160020068	0.0101499489	79.6666667
0.643243739230286	0.0160488414	0.0101500384	80
0.645547113407572	0.0161029532	0.010149233	80.3333333
0.647840768313858	0.0161487604	0.0101497699	80.6666667
0.650136702224572	0.0161991394	0.0101497699	81
0.652421788850572	0.0162462612	0.0101500831	81.3333333
0.654697897606286	0.0162973401	0.0101492777	81.6666667
0.656976151785857	0.0163434614	0.0101497252	82
0.659244221731286	0.0163963079	0.0101498147	82.3333333
0.661503166382572	0.0164419043	0.0101497699	82.6666667
0.663764344084286	0.0164938042	0.0101497252	83
0.666011525225143	0.0165397909	0.0101501279	83.3333333
0.668262131794286	0.0165923817	0.0101501726	83.6666667
0.670498856973	0.0166382653	0.0101504411	84
0.672732552755572	0.0166901966	0.0101483381	84.3333333
0.674963739335572	0.0167365467	0.0101497699	84.6666667
0.677185073064001	0.0167862303	0.0101494567	85
0.679397755737858	0.016836349	0.0101501279	85.3333333
0.681613242319286	0.0168853955	0.0101489645	85.6666667
0.683817494860286	0.0169318937	0.0101496804	86
0.686015306277429	0.0169837128	0.0101507543	86.3333333
0.688203812865858	0.017034047	0.0101498594	86.6666667
0.690395592891858	0.0170785486	0.0101501279	87
0.692576613117	0.0171283309	0.0101493672	87.3333333
0.694752103877143	0.0171769691	0.0101496804	87.6666667
0.696920987822143	0.0172269668	0.0101499936	88
0.699081077855572	0.0172739315	0.0101499936	88.3333333
0.701232751742143	0.0173255981	0.0101505306	88.6666667
0.703378651979572	0.0173705843	0.0101494567	89
0.705516389102572	0.017424732	0.0101489645	89.3333333
0.707649439345715	0.017470279	0.0101499489	89.6666667
0.709778134091572	0.0175201151	0.0101485618	90
0.711908297510144	0.0175664159	0.0101492777	90.3333333
0.714027797888143	0.0176178492	0.010149233	90.6666667
0.716140069787572	0.0176642397	0.0101498147	91
0.718247171291143	0.0177153948	0.0101491435	91.3333333
0.720345396108858	0.0177606682	0.0101500384	91.6666667
0.722431489070572	0.0178110965	0.0101498147	92
0.724510698922286	0.0178570742	0.0101499489	92.3333333
0.726584554276715	0.0179086915	0.0101510228	92.6666667
0.728656328571429	0.017953893	0.0101507096	93
0.730727739087429	0.0180052635	0.0101496357	93.3333333
0.732775208283001	0.0180514387	0.0101498594	93.6666667
0.734827843307572	0.0181013645	0.0101495015	94
0.736863309660858	0.0181500521	0.0101508885	94.3333333
0.738891566088429	0.018197959	0.0101501279	94.6666667
0.740918132778858	0.0182418909	0.0101499936	95
0.742938520797001	0.0182939389	0.0101504411	95.3333333
0.744952412318143	0.0183397551	0.0101495462	95.6666667
0.746952975038572	0.0183859437	0.0101501279	96
0.748944370935001	0.0184333257	0.0101495462	96.3333333
0.750926471279143	0.0184818831	0.0101502174	96.6666667
0.752903382817286	0.0185292562	0.0101498594	97
0.754881233558144	0.0185735649	0.0101493225	97.3333333
0.756839774628001	0.0186225262	0.0101505753	97.6666667
0.758793255762858	0.0186666779	0.0101493672	98
0.760748049298286	0.018715841	0.0101500384	98.3333333
0.762683818591286	0.0187587006	0.010148875	98.6666667
0.764612981069144	0.018806787	0.0101501279	99
0.766535550432429	0.0188511855	0.0101497699	99.3333333
0.768456655689858	0.0189010979	0.0101496804	99.6666667
0.770368152137143	0.0189415437	0.0101501726	100
0.772272677990572	0.0189910837	0.0101507096	100.3333333
0.774160210283144	0.0190328711	0.0101502174	100.6666667
0.776041596014143	0.0190806075	0.0101491882	101
0.777914887704429	0.0191252796	0.0101496804	101.3333333
0.779788635081429	0.0191698037	0.0101482486	101.6666667
0.781647014127858	0.0192103528	0.0101499936	102
0.783497883976715	0.0192592467	0.0101499489	102.3333333
0.785346253614001	0.0192993741	0.0101501279	102.6666667
0.787183849749858	0.0193454774	0.0101495015	103
0.789007896020572	0.0193875249	0.010149412	103.3333333
0.790824672425572	0.0194310934	0.0101495909	103.6666667
0.792634174398001	0.0194719161	0.0101485618	104
0.794441912992715	0.0195187373	0.010149054	104.3333333
0.796237243579286	0.0195616418	0.0101495462	104.6666667
0.798034323700286	0.0196022447	0.0101500831	105
0.799821739780715	0.0196450729	0.0101491882	105.3333333
0.801592917258858	0.0196885202	0.0101495909	105.6666667
0.803356083613286	0.01973116	0.0101497252	106
0.805117974530143	0.0197713187	0.0101499489	106.3333333
0.806875081949572	0.0198140078	0.0101489198	106.6666667
0.808613294140286	0.0198518694	0.0101499042	107
0.810342776783572	0.0198969723	0.0101498594	107.3333333
0.812071734666429	0.0199343404	0.0101500384	107.6666667
0.813788385868286	0.0199777249	0.0101479801	108
0.815495258001858	0.020016282	0.0101505753	108.3333333
0.817205711978572	0.0200600658	0.0101502174	108.6666667
0.818889397750286	0.0200970436	0.0101496357	109
0.820584073521	0.0201399705	0.0101498147	109.3333333
0.822258058574572	0.0201776123	0.0101490988	109.6666667
0.823927034214	0.0202190541	0.010149412	110
0.825584057674715	0.020258347	0.0101498147	110.3333333
0.827229580219286	0.020297752	0.0101495909	110.6666667
0.828872285013	0.0203336889	0.0101489645	111
0.830509211590715	0.020376203	0.0101490988	111.3333333
0.832129020160715	0.0204141275	0.0101499936	111.6666667
0.833759399720572	0.0204513027	0.0101494567	112
0.835363080149143	0.0204910486	0.0101496357	112.3333333
0.836968219974001	0.0205292961	0.0101498147	112.6666667
0.838569524637858	0.0205639947	0.0101504858	113
0.840148724999572	0.0206056699	0.0101493225	113.3333333
0.841735416291429	0.0206427778	0.0101491882	113.6666667
0.843306218916429	0.0206784366	0.0101495909	114
0.844867122735858	0.020718537	0.0101499936	114.3333333
0.846426939928715	0.0207555237	0.0101497252	114.6666667
0.847977774541715	0.0207928963	0.010149412	115
0.849520404653143	0.0208289275	0.0101506201	115.3333333
0.851055728078572	0.0208674217	0.0101503516	115.6666667
0.852587446541143	0.0209019454	0.0101512018	116
0.854122051685572	0.0209414132	0.0101493672	116.3333333
0.855644096973858	0.0209753177	0.0101498594	116.6666667
0.857155106166429	0.0210132511	0.0101500831	117
0.858648721056429	0.0210490176	0.0101483381	117.3333333
0.860139688596429	0.0210863094	0.0101496804	117.6666667
0.861631857790715	0.0211190295	0.0101495909	118
0.863125141155429	0.0211575731	0.010149412	118.3333333
0.864608037774429	0.0211915314	0.0101492777	118.6666667
0.866083977500143	0.0212284689	0.0101491882	119
0.867548167558715	0.0212648769	0.0101485618	119.3333333
0.869005212198429	0.0212999165	0.0101496804	119.6666667
0.870449995968429	0.021332484	0.0101486066	120
0.871890157365429	0.0213710007	0.010149412	120.3333333
0.873315115980429	0.0214059102	0.010148875	120.6666667
0.874732666582286	0.0214389399	0.010149412	121
0.876144540438	0.0214749217	0.0101501726	121.3333333
0.877554567856286	0.021508566	0.0101496357	121.6666667
0.878950410188143	0.0215445478	0.0101502174	122
0.880350138344572	0.0215779498	0.0101488303	122.3333333
0.881741556105429	0.0216120428	0.0101507543	122.6666667
0.883128945327429	0.0216448257	0.0101483828	123
0.884507153882143	0.0216806056	0.0101492777	123.3333333
0.885884091708857	0.0217142768	0.0101502621	123.6666667
0.887269330797429	0.0217485223	0.0101503069	124
0.888637709620286	0.0217824538	0.0101492777	124.3333333
0.890007497318572	0.021816789	0.0101500384	124.6666667
0.891358389788143	0.0218477997	0.0101495015	125
0.892696100880857	0.0218847372	0.0101499042	125.3333333
0.894033213287143	0.0219142898	0.0101497252	125.6666667
0.895363474836857	0.0219495717	0.0101493672	126
0.896702714399572	0.0219814079	0.0101486066	126.3333333
0.898041346284857	0.0220151823	0.0101476669	126.6666667
0.899357915255143	0.0220452778	0.0101487408	127
0.900663986876143	0.0220819236	0.0101487408	127.3333333
0.901960035387429	0.0221104354	0.0101502621	127.6666667
0.903272732376429	0.0221455378	0.0101494567	128
0.904575392412429	0.0221786976	0.010148696	128.3333333
0.905854037344715	0.022209825	0.0101496804	128.6666667
0.907135569101572	0.0222397141	0.0101495015	129
0.908424274106571	0.0222755388	0.0101495909	129.3333333
0.909705879646714	0.0223069623	0.0101489198	129.6666667
0.910960583401286	0.0223388434	0.0101482933	130
0.912217722717857	0.0223711373	0.0101490988	130.3333333
0.913483485545143	0.0224015469	0.010149412	130.6666667
0.914732806973143	0.0224339529	0.0101496804	131
0.915979761912857	0.0224671127	0.010147309	131.3333333
0.917237393879143	0.0224973248	0.0101504411	131.6666667
0.918465195990857	0.0225279946	0.0101486066	132
0.919692316641857	0.0225614325	0.0101487408	132.3333333
0.920932848867857	0.0225898904	0.010148875	132.6666667
0.922143215147143	0.0226229156	0.010148696	133
0.923359884402857	0.0226540654	0.0101490988	133.3333333
0.924588331012286	0.0226842192	0.0101485171	133.6666667
0.925788793919143	0.0227143147	0.0101485618	134
0.926998492581	0.0227476898	0.0101482933	134.3333333
0.928205635943572	0.0227746358	0.0101502621	134.6666667
0.929393396137286	0.0228084237	0.0101496357	135
0.930584273353714	0.0228368726	0.0101487408	135.3333333
0.931761563884714	0.0228688121	0.0101489645	135.6666667
0.932939802752143	0.0228964849	0.010149233	136
0.934127042609572	0.022930515	0.0101478459	136.3333333
0.935282661690858	0.0229564739	0.0101483381	136.6666667
0.936450711614572	0.0229904099	0.0101486066	137
0.937606947507	0.0230189261	0.010149412	137.3333333
0.938767981025572	0.0230484922	0.0101486513	137.6666667
0.939907720573715	0.0230763803	0.0101483828	138
0.941058403881429	0.023109244	0.0101486066	138.3333333
0.942206656194	0.0231372577	0.0101480249	138.6666667
0.943337307125572	0.0231663258	0.0101483381	139
0.944484408590143	0.0231971526	0.0101495462	139.3333333
0.945602619260143	0.0232248927	0.0101487855	139.6666667
0.946737004168286	0.0232561457	0.0101495462	140
0.947854022460429	0.023284635	0.0101482933	140.3333333
0.948989291340857	0.0233135505	0.010148875	140.6666667
0.950102925449143	0.0233421745	0.0101478906	141
0.951228074459572	0.0233737505	0.0101481591	141.3333333
0.952324696596857	0.0233979373	0.0101477117	141.6666667
0.953441318856857	0.0234282167	0.0101482039	142
0.954527236423715	0.0234575898	0.0101490988	142.3333333
0.955638831002143	0.0234858952	0.0101487408	142.6666667
0.956729007448715	0.0235112036	0.010149054	143
0.957819639582	0.023543336	0.0101482039	143.3333333
0.958906468807715	0.0235676169	0.0101503069	143.6666667
0.959977225122429	0.0235980624	0.0101477117	144
0.961055205206143	0.0236255288	0.0101495015	144.3333333
0.962134101515572	0.0236534663	0.0101488303	144.6666667
0.963214263986143	0.0236799636	0.0101491435	145
0.964266769569857	0.0237109743	0.0101489645	145.3333333
0.965342562699858	0.023734524	0.010149233	145.6666667
0.966397282923858	0.0237648662	0.0101480696	146
0.967449033406286	0.0237923909	0.0101478011	146.3333333
0.968482381452429	0.0238185742	0.0101476669	146.6666667
0.969510738637286	0.023843757	0.0101484276	147
0.970562696340857	0.0238741216	0.0101480696	147.3333333
0.971594000147572	0.0238998293	0.0101491435	147.6666667
0.972630552557572	0.0239272688	0.0101477117	148
0.973647910609715	0.0239532367	0.0101498147	148.3333333
0.974658178330715	0.0239789534	0.0101482933	148.6666667
0.975680849350286	0.0240076266	0.0101484276	149
0.976681982500715	0.0240340252	0.0101492777	149.3333333
0.977700445446858	0.0240598047	0.0101481144	149.6666667
0.978715759116857	0.0240858713	0.0101478906	150
0.979711523926715	0.0241139254	0.0101486066	150.3333333
0.980727643361572	0.0241366989	0.0101489645	150.6666667
0.981726041678143	0.0241656908	0.010149054	151
0.982716668202858	0.0241898999	0.0101491435	151.3333333
0.983717175123	0.0242163075	0.0101478906	151.6666667
0.98469762669	0.0242408083	0.0101478011	152
0.985682898717429	0.0242694143	0.010148875	152.3333333
0.986662217703858	0.0242902138	0.0101486066	152.6666667
0.987624621194143	0.0243194164	0.0101481591	153
0.988597830439286	0.0243439442	0.0101483381	153.3333333
0.989559354524143	0.0243694769	0.0101480696	153.6666667
0.990500114251286	0.0243940405	0.0101483828	154
0.991452241456715	0.0244201654	0.0101480249	154.3333333
0.992389571046	0.0244421448	0.0101480249	154.6666667
0.993323327925858	0.0244708585	0.0101477564	155
0.994278967900715	0.0244956195	0.0101491435	155.3333333
0.995224230263572	0.0245186846	0.0101486513	155.6666667
0.996154354494001	0.0245422747	0.0101498147	156
0.997091997198429	0.0245687271	0.010148875	156.3333333
0.998013419710715	0.0245929453	0.0101473537	156.6666667
0.998920735201286	0.0246167417	0.0101484723	157
0.999847908100286	0.0246408343	0.0101481591	157.3333333
1.00077722642314	0.0246640026	0.0101493672	157.6666667
1.00169056859529	0.0246905672	0.0101488303	158
1.00258954600371	0.0247125062	0.0101495462	158.3333333
1.00350123996857	0.0247352394	0.0101493225	158.6666667
1.00441199016386	0.0247603773	0.0101490093	159
1.00530839386286	0.0247837205	0.0101485618	159.3333333
1.00621230233529	0.0248048251	0.0101496357	159.6666667
1.00711901000572	0.0248324934	0.0101493225	160
1.00801811171829	0.0248550919	0.0101485618	160.3333333
1.00893201561386	0.0248781032	0.0101478906	160.6666667
1.00983295434472	0.0249006972	0.0101479801	161
1.01072362606714	0.0249266696	0.0101481144	161.3333333
1.01162115792257	0.0249459078	0.0101483828	161.6666667
1.01250615261343	0.0249722122	0.0101493225	162
1.01339249638243	0.0249947255	0.0101479801	162.3333333
1.01427400584772	0.0250161889	0.010149233	162.6666667
1.01514774823072	0.0250385227	0.0101486066	163
1.01603939140929	0.0250632927	0.0101488303	163.3333333
1.016903506572	0.0250847652	0.0101482486	163.6666667
1.01776822027843	0.0251093602	0.0101491435	164
1.01865666822686	0.0251300026	0.0101495909	164.3333333
1.01951507895686	0.0251521929	0.0101504411	164.6666667
1.02035794624586	0.0251739524	0.0101489198	165
1.02121958445943	0.0251969099	0.0101499489	165.3333333
1.02207683948914	0.0252193021	0.0101487855	165.6666667
1.02292388259814	0.0252415237	0.0101479801	166
1.02375995897057	0.0252628705	0.0101490988	166.3333333
1.02460882539729	0.0252843026	0.0101497699	166.6666667
1.02546428479586	0.025308606	0.0101484276	167
1.026289145538	0.025328387	0.0101482933	167.3333333
1.02712472455114	0.0253491999	0.0101499936	167.6666667
1.02797136249429	0.0253720586	0.0101496357	168
1.02882106679657	0.0253944912	0.0101483828	168.3333333
1.029640563765	0.0254122936	0.010148696	168.6666667
1.03045605973843	0.0254377905	0.0101491435	169
1.03127858624572	0.0254567818	0.0101495462	169.3333333
1.03210066605729	0.0254774332	0.0101488303	169.6666667
1.03291296680057	0.0254993094	0.0101491882	170
1.03370680959172	0.0255211318	0.0101500831	170.3333333
1.03452551007172	0.025540536	0.010149412	170.6666667
1.035328220415	0.0255641395	0.0101490988	171
1.03613729367472	0.0255836333	0.0101490988	171.3333333
1.03691430402943	0.0256043475	0.0101482486	171.6666667
1.03772006232172	0.0256227961	0.0101491882	172
1.03851161697472	0.0256457086	0.0101493225	172.3333333
1.039310243406	0.0256654403	0.0101496804	172.6666667
1.04007526932857	0.0256863519	0.0101490093	173
1.04084399226472	0.0257061374	0.0101495462	173.3333333
1.04162226421372	0.0257264164	0.0101496357	173.6666667
1.04240600568772	0.025748333	0.0101489198	174
1.04318455378886	0.0257662745	0.0101495909	174.3333333
