Calibrated Field (T)	Sample Voltage (V)	Sample Current (A)	Acquisition Time (s)	
Teslas	Volts	Amps	Seconds	
0.0279149942	0.0166645045	-0.0100282809	0
0.0257711105333333	0.0167040751	-0.0100284411	0.2
0.02740828852	0.0168344561	-0.010028583	0.4
0.0297693078	0.0169731775	-0.0100287138	0.6
0.0323761231111111	0.0170981883	-0.0100288384	0.8
0.0351442550272727	0.0172458467	-0.0100289671	1
0.0379939320076923	0.0173931552	-0.0100290678	1.2
0.0409053286533333	0.0175431511	-0.0100291742	1.4
0.0438633897647059	0.0177060949	-0.0100292549	1.6
0.0468599063526316	0.0178664365	-0.0100293472	1.8
0.049870464052381	0.0180339117	-0.0100294425	2
0.0529139698521739	0.0182011041	-0.0100295219	2.2
0.055984644588	0.0183743399	-0.0100295836	2.4
0.0590737351518519	0.0185351706	-0.0100296501	2.6
0.0621822278896552	0.0187026457	-0.0100297322	2.8
0.0653099761129032	0.0188752399	-0.0100298071	3
0.0684547230484849	0.0190440654	-0.0100298741	3.2
0.0716117590314286	0.0192149548	-0.0100299242	3.4
0.0747860552513513	0.0193756194	-0.0100299743	3.6
0.0779777924128205	0.0195372218	-0.0100300298	3.8
0.081186870704878	0.0197085956	-0.0100300839	4
0.084403221744186	0.0198724008	-0.0100301296	4.2
0.0876359777311111	0.0200372245	-0.0100301624	4.4
0.0906170341488889	0.0201981853	-0.0100302143	4.6
0.09375325946	0.0203616136	-0.0100302524	4.8
0.0969456736755556	0.0205197165	-0.0100302945	5
0.100144381793333	0.0206752801	-0.0100303407	5.2
0.103348760006667	0.0208378156	-0.0100303872	5.4
0.106568994013333	0.0209941823	-0.010030428	5.6
0.109799571993333	0.0211488934	-0.0100304449	5.8
0.113040456702222	0.0213028149	-0.0100304853	6
0.116289497413333	0.0214590784	-0.0100305385	6.2
0.11954819312	0.0216046865	-0.0100305753	6.4
0.122815333455556	0.0217521969	-0.0100305997	6.6
0.126092687415556	0.0219066568	-0.0100306445	6.8
0.129376884597778	0.0220571192	-0.0100306573	7
0.132669805724444	0.02220799	-0.0100307008	7.2
0.135971637004444	0.0223543204	-0.0100307301	7.4
0.139277183175556	0.0225048412	-0.0100307487	7.6
0.142591416051111	0.0226455815	-0.0100307935	7.8
0.145912622493333	0.0227859584	-0.0100308183	8
0.149241677693333	0.0229351108	-0.0100308489	8.2
0.152579484768889	0.0230750436	-0.0100308769	8.4
0.15592604372	0.0232199967	-0.0100308982	8.6
0.159275460995556	0.0233563357	-0.0100309243	8.8
0.162629654562222	0.0234952635	-0.0100309554	9
0.165990952044444	0.0236360262	-0.0100309838	9.2
0.169357230646667	0.0237740926	-0.0100310015	9.4
0.172728229675556	0.0239146669	-0.0100310361	9.6
0.176105355017778	0.0240517059	-0.0100310578	9.8
0.17948616732	0.0241923295	-0.0100310712	10
0.182871727982222	0.0243238547	-0.0100310916	10.2
0.186264355317778	0.024455981	-0.0100311239	10.4
0.18966150756	0.024595631	-0.0100311377	10.6
0.193062598144445	0.0247279503	-0.0100311803	10.8
0.196466826368889	0.0248641817	-0.0100312002	11
0.199875290873333	0.024997304	-0.0100312157	11.2
0.203283811242222	0.0251311082	-0.0100312406	11.4
0.206700012777778	0.0252571688	-0.0100312579	11.6
0.21011412876	0.0253881555	-0.0100312814	11.8
0.213531829286667	0.0255230186	-0.0100312991	12
0.216953784715556	0.0256517935	-0.0100313195	12.2
0.220375935664444	0.0257847901	-0.0100313537	12.4
0.223798282133333	0.0259136054	-0.0100313537	12.6
0.227223291406667	0.0260451978	-0.0100313838	12.8
0.230650274508889	0.026168755	-0.0100314078	13
0.234077918655556	0.0262952059	-0.0100314242	13.2
0.237507750771111	0.0264273187	-0.0100314566	13.4
0.240940701906667	0.0265534691	-0.010031473	13.6
0.244376474124444	0.0266818043	-0.0100314881	13.8
0.247812469795556	0.0268055185	-0.0100315063	14
0.251247264411111	0.0269275547	-0.0100315218	14.2
0.254682757315556	0.0270559483	-0.0100315493	14.4
0.258116453291111	0.0271827895	-0.0100315515	14.6
0.261550549617778	0.0273084778	-0.0100315781	14.8
0.264983398337778	0.0274325733	-0.0100315985	15
0.268417112935556	0.0275585487	-0.0100316269	15.2
0.271848509215556	0.0276767894	-0.0100316331	15.4
0.275287028033333	0.0277997453	-0.0100316677	15.6
0.278727287915556	0.0279232442	-0.0100316961	15.8
0.282169242311111	0.0280456797	-0.0100317134	16
0.285610610144444	0.0281677787	-0.0100317227	16.2
0.289049017235556	0.0282893619	-0.0100317356	16.4
0.292488988493333	0.0284118782	-0.0100317741	16.6
0.295925952457778	0.028528248	-0.0100317812	16.8
0.299359694986667	0.0286464842	-0.0100317923	17
0.302791398515556	0.0287681929	-0.0100318149	17.2
0.306223465153333	0.0288877796	-0.0100318358	17.4
0.309651937935556	0.0290087839	-0.0100318495	17.6
0.313078734826667	0.0291284558	-0.0100318566	17.8
0.316502012346667	0.029249837	-0.0100318855	18
0.319921304968889	0.0293655249	-0.0100319014	18.2
0.323341342433333	0.0294798893	-0.0100319258	18.4
0.326760486088889	0.0296030651	-0.0100319449	18.6
0.330176762108889	0.02972009	-0.0100319511	18.8
0.333592311908889	0.0298348223	-0.0100319875	19
0.336999733635556	0.0299472306	-0.0100319963	19.2
0.34040139216	0.0300629768	-0.0100320123	19.4
0.343799233377778	0.0301844971	-0.0100320301	19.6
0.347195724571111	0.0302989198	-0.0100320389	19.8
0.350587132231111	0.0304127414	-0.0100320669	20
0.353974778446667	0.0305283395	-0.0100320859	20.2
0.357359575646667	0.0306461899	-0.0100320984	20.4
0.360739168273333	0.0307580957	-0.0100321205	20.6
0.364117820537778	0.0308712218	-0.0100321374	20.8
0.367492255144445	0.0309870937	-0.0100321392	21
0.370861764491111	0.0311007582	-0.0100321551	21.2
0.374226041333334	0.0312132787	-0.0100321751	21.4
0.377588763322222	0.0313247313	-0.0100321915	21.6
0.380947174546667	0.0314415812	-0.0100322004	21.8
0.384300669824445	0.031549198	-0.0100322199	22
0.387648671904445	0.0316587798	-0.0100322256	22.2
0.390991767348889	0.0317754368	-0.0100322474	22.4
0.394329341662222	0.0318866517	-0.010032262	22.6
0.39766314522	0.032000213	-0.0100322984	22.8
0.400989463131111	0.0321096782	-0.0100322913	23
0.404309328862222	0.0322234818	-0.0100323139	23.2
0.407626494546667	0.0323294744	-0.0100323356	23.4
0.41094015948	0.0324367951	-0.0100323365	23.6
0.414248377768889	0.0325480862	-0.0100323756	23.8
0.417554761886667	0.0326553127	-0.0100323645	24
0.420856025226667	0.0327659129	-0.0100323986	24.2
0.424149179115556	0.0328703353	-0.0100324141	24.4
0.427428739666667	0.0329763594	-0.0100324416	24.6
0.430699874208889	0.0330879646	-0.0100324319	24.8
0.43396178204	0.0331950789	-0.0100324492	25
0.437218261844444	0.0333052529	-0.0100324687	25.2
0.440468894653333	0.033411932	-0.0100324882	25.4
0.443715198075555	0.0335198673	-0.0100325029	25.6
0.4469558314	0.0336281615	-0.0100325184	25.8
0.450191734986667	0.0337340465	-0.0100325326	26
0.453421633297778	0.0338425695	-0.0100325494	26.2
0.45664291008	0.0339478937	-0.0100325481	26.4
0.459858898495556	0.0340533973	-0.0100325751	26.6
0.463068946808889	0.0341559399	-0.0100325876	26.8
0.466271574646667	0.0342638662	-0.0100326062	27
0.469468644115555	0.0343643674	-0.0100326262	27.2
0.472657492404444	0.0344668113	-0.0100326403	27.4
0.475838957464444	0.0345731988	-0.0100326346	27.6
0.479016000033333	0.0346756561	-0.0100326661	27.8
0.482184300037778	0.0347779699	-0.0100326834	28
0.485347367537778	0.0348779865	-0.0100326918	28.2
0.488504876664445	0.0349805291	-0.0100327064	28.4
0.491656706382222	0.0350792716	-0.010032722	28.6
0.494800463893333	0.0351804144	-0.0100327432	28.8
0.497940525131111	0.0352841998	-0.0100327459	29
0.501076592162222	0.035387514	-0.0100327659	29.2
0.504210163977778	0.0354902315	-0.0100327738	29.4
0.507332274562222	0.035589822	-0.010032796	29.6
0.510446592253333	0.0356934099	-0.01003282	29.8
0.51355477432	0.0357943822	-0.0100328311	30
0.516656150406667	0.0358977817	-0.0100328364	30.2
0.519752899173333	0.0360012485	-0.0100328479	30.4
0.522842544024445	0.0361011396	-0.0100328603	30.6
0.525926537397778	0.0362016901	-0.0100328723	30.8
0.52900336168	0.0362991092	-0.0100328914	31
0.532074720695556	0.0363972057	-0.0100329011	31.2
0.535142048262222	0.0364984696	-0.0100329118	31.4
0.538202662953333	0.0365974005	-0.0100329246	31.6
0.541258166177778	0.036695192	-0.010032938	31.8
0.544306947215556	0.0367913413	-0.0100329601	32
0.547350570233333	0.0368896487	-0.0100329814	32.2
0.550385227233333	0.036978355	-0.0100329681	32.4
0.553413776542222	0.0370752446	-0.0100330014	32.6
0.556435147451111	0.0371715286	-0.0100330196	32.8
0.559449293408889	0.0372656725	-0.0100330311	33
0.5624589517	0.0373611309	-0.0100330457	33.2
0.565460714684444	0.0374552434	-0.010033044	33.4
0.568457310337778	0.0375488804	-0.0100330462	33.6
0.571449976957778	0.0376400408	-0.0100330741	33.8
0.574436144842222	0.0377340366	-0.0100330852	34
0.577416717115556	0.0378293695	-0.0100330994	34.2
0.580390399613333	0.0379196774	-0.0100331216	34.4
0.5833599948	0.0380160781	-0.0100331282	34.6
0.586318594277778	0.0381059598	-0.0100331491	34.8
0.589270033977778	0.0381983406	-0.0100331619	35
0.592213708713333	0.0382937227	-0.0100331695	35.2
0.59515221612	0.0383881313	-0.0100331859	35.4
0.598086273104445	0.0384841461	-0.0100331908	35.6
0.601012220637778	0.0385773793	-0.010033212	35.8
0.603934369486667	0.0386732639	-0.0100332191	36
0.606851062375556	0.0387669188	-0.0100332316	36.2
0.609760660662222	0.0388575543	-0.0100332404	36.4
0.612665054373333	0.0389550272	-0.0100332622	36.6
0.615561320013333	0.0390478521	-0.0100332781	36.8
0.61845349834	0.0391422472	-0.0100332879	37
0.621339066208889	0.0392359425	-0.0100333012	37.2
0.624217204295556	0.039331392	-0.0100333123	37.4
