Calibrated Field (T)	Sample Voltage (V)	Sample Current (A)	Acquisition Time (s)
0.1618719004	0.0117271624	-0.0050105742	9
0.1652002201	0.0117972185	-0.0050105667	9.2
0.1686839786	0.011868284	-0.0050105756	9.4
0.1721384091	0.0119384837	-0.0050105711	9.6
0.1755572269	0.0120080194	-0.0050105654	9.8
0.1790347009	0.0120771423	-0.0050105778	10
0.1825084041	0.012143367	-0.0050105547	10.2
0.1859083681	0.0122104171	-0.0050105671	10.4
0.1892312411	0.0122811731	-0.0050105583	10.6
0.192741395	0.0123474337	-0.0050105609	10.8
0.1961505764	0.0124159374	-0.0050105676	11
0.1996020741	0.012481036	-0.0050105503	11.2
0.2030368128	0.0125502172	-0.0050105543	11.4
0.2065607928	0.0126123772	-0.0050105578	11.6
0.2098585274	0.0126784179	-0.0050105441	11.8
0.2132702227	0.0127450508	-0.0050105481	12
0.2167204634	0.0128096738	-0.0050105463	12.2
0.2202398347	0.0128769483	-0.0050105498	12.4
0.2237696803	0.0129417777	-0.0050105556	12.6
0.2272391937	0.0130062526	-0.0050105427	12.8
0.2307816085	0.0130688388	-0.0050105583	13
0.234112442	0.0131313621	-0.0050105481	13.2
0.2374960661	0.0132006106	-0.0050105418	13.4
0.2411063544	0.013261954	-0.0050105436	13.6
0.2445549193	0.0133255945	-0.0050105534	13.8
0.2480407727	0.0133871487	-0.0050105458	14
0.2514114086	0.0134493042	-0.0050105325	14.2
0.2547828825	0.013513963	-0.0050105356	14.4
0.2583709653	0.0135765312	-0.0050105379	14.6
0.2617990005	0.0136397051	-0.0050105454	14.8
0.265299099	0.0137029732	-0.0050105303	15
0.2689022648	0.0137655907	-0.0050105467	15.2
0.2723248533	0.013824996	-0.0050105463	15.4
0.2757005169	0.0138859042	-0.0050105441	15.6
0.279098805	0.0139468976	-0.005010529	15.8
0.282638706	0.0140071912	-0.0050105281	16
0.2860487253	0.0140697325	-0.0050105321	16.2
0.289499804	0.0141311252	-0.0050105308	16.4
0.2929898472	0.0141911316	-0.005010533	16.6
0.2964283567	0.014249671	-0.0050105277	16.8
0.299793127	0.0143092781	-0.0050105237	17
0.3031817787	0.0143700248	-0.0050105241	17.2
0.3066127467	0.0144303946	-0.0050105268	17.4
0.3100525131	0.0144911548	-0.0050105347	17.6
0.3135735603	0.0145511747	-0.0050105316	17.8
0.3169881883	0.0146109702	-0.0050105347	18
0.320502113	0.0146681277	-0.0050105277	18.2
0.3238375552	0.0147262454	-0.0050105347	18.4
0.3271315191	0.0147870683	-0.0050105161	18.6
0.3306592698	0.014845509	-0.0050105272	18.8
0.3341153761	0.0149045329	-0.0050105219	19
0.3375538856	0.0149604656	-0.0050105263	19.2
0.3407778811	0.0150192203	-0.0050105197	19.4
0.3441506119	0.0150787467	-0.0050105188	19.6
0.3476632796	0.0151356529	-0.005010521	19.8
0.3510485795	0.0151944615	-0.0050105143	20
0.3544665594	0.0152512332	-0.0050105166	20.2
0.3578216933	0.015310598	-0.0050105143	20.4
0.3612463767	0.0153661494	-0.0050105059	20.6
0.3645922932	0.0154224051	-0.0050105024	20.8
0.3678850002	0.0154809579	-0.005010509	21
0.3713155492	0.0155346115	-0.0050105055	21.2
0.3746635606	0.0155912845	-0.0050105161	21.4
0.3780136669	0.0156491958	-0.0050105214	21.6
0.3813872356	0.0157056041	-0.0050105214	21.8
0.3847377608	0.0157596704	-0.0050105192	22
0.3879852188	0.0158164331	-0.0050105201	22.2
0.3913319732	0.0158734426	-0.0050105121	22.4
0.3947545618	0.0159307796	-0.0050105175	22.6
0.3980305099	0.0159867123	-0.0050105166	22.8
0.4014091063	0.016041492	-0.0050105179	23
0.4047395208	0.0160975593	-0.0050105081	23.2
0.4080959116	0.0161500823	-0.0050105059	23.4
0.4112277331	0.0162051222	-0.0050105081	23.6
0.4145049381	0.01626005	-0.0050105055	23.8
0.4178793447	0.0163135735	-0.0050104904	24
0.4211397908	0.0163692415	-0.005010501	24.2
0.4244459049	0.0164214773	-0.0050104926	24.4
0.427645181	0.0164731883	-0.0050104877	24.6
0.4308821646	0.0165287845	-0.0050104931	24.8
0.4341752906	0.0165850986	-0.0050104975	25
0.4374638078	0.0166381017	-0.0050104882	25.2
0.4407783014	0.0166919168	-0.0050104873	25.4
0.4439038382	0.0167463959	-0.0050104904	25.6
0.4472447271	0.0167988964	-0.0050104851	25.8
0.4504259873	0.016852384	-0.0050104891	26
0.453585042	0.0169054948	-0.0050104935	26.2
0.4568446501	0.0169600187	-0.0050104944	26.4
0.4600690645	0.0170128513	-0.0050104806	26.6
0.463323645	0.0170641719	-0.0050104939	26.8
0.4664408024	0.0171166411	-0.0050104913	27
0.4697041813	0.0171668581	-0.0050104771	27.2
0.4728334889	0.0172188651	-0.0050104793	27.4
0.4758957609	0.0172725546	-0.0050104895	27.6
0.47921612	0.0173226191	-0.0050104718	27.8
0.4824158151	0.0173751466	-0.005010486	28
0.48563185	0.0174264358	-0.0050104882	28.2
0.4887200983	0.0174766752	-0.005010478	28.4
0.491894236	0.0175258647	-0.0050104735	28.6
0.4950134883	0.0175773604	-0.0050104731	28.8
0.4981076022	0.0176287662	-0.0050104758	29
0.5012821588	0.0176794184	-0.0050104713	29.2
0.5043817194	0.0177320087	-0.0050104837	29.4
0.5075491535	0.01778127	-0.0050104749	29.6
0.5106043029	0.0178318369	-0.0050104727	29.8
0.5136879425	0.0178837363	-0.0050104629	30
0.5168624991	0.0179353172	-0.0050104846	30.2
0.5199465577	0.0179865032	-0.0050104784	30.4
0.5231806085	0.0180372855	-0.0050104815	30.6
0.526157829	0.0180875742	-0.0050104691	30.8
0.5291828124	0.0181352339	-0.0050104571	31
0.5322027681	0.0181859399	-0.00501047	31.2
0.5351992613	0.0182362287	-0.005010466	31.4
0.5383206084	0.018285333	-0.0050104727	31.6
0.541327157	0.0183336118	-0.0050104727	31.8
0.5443810495	0.0183814913	-0.0050104762	32
0.5473687443	0.0184303578	-0.0050104669	32.2
0.5504368819	0.0184757205	-0.0050104682	32.4
0.5534308613	0.0185243941	-0.0050104651	32.6
0.55634356	0.0185724576	-0.0050104576	32.8
0.5594326462	0.0186183765	-0.0050104744	33
0.5624530209	0.0186681538	-0.0050104735	33.2
0.5654796802	0.0187147053	-0.0050104638	33.4
0.5684682129	0.0187620016	-0.005010474	33.6
0.5714998999	0.0188070771	-0.0050104607	33.8
0.5744469543	0.0188535927	-0.0050104691	34
0.5772880087	0.0189011896	-0.0050104558	34.2
0.5803540514	0.0189476244	-0.0050104633	34.4
0.5833073904	0.0189942119	-0.0050104602	34.6
0.5863327928	0.019041055	-0.0050104478	34.8
0.589222867	0.0190873284	-0.0050104611	35
0.5920869648	0.0191364327	-0.0050104629	35.2
0.5950738217	0.019182078	-0.005010458	35.4
0.5979831686	0.0192293069	-0.0050104722	35.6
0.6009989345	0.0192770967	-0.005010466	35.8
0.6039221075	0.0193257075	-0.0050104554	36
0.6068943004	0.0193700607	-0.0050104536	36.2
0.6096410858	0.0194168366	-0.0050104642	36.4
0.6125504327	0.019465057	-0.0050104496	36.6
0.615499582	0.0195134929	-0.0050104474	36.8
0.6183217826	0.0195601252	-0.0050104545	37
0.6212839201	0.0196063043	-0.00501045	37.2
0.6240738597	0.0196538159	-0.0050104403	37.4
0.6270649063	0.0196986402	-0.0050104376	37.6
0.6297995416	0.0197437157	-0.0050104487	37.8
0.6326837501	0.0197928918	-0.0050104323	38
0.6356157216	0.019837043	-0.0050104412	38.2
0.638455938	0.0198823832	-0.0050104438	38.4
0.6412948974	0.0199275574	-0.0050104301	38.6
0.6441082996	0.0199734898	-0.0050104523	38.8
0.6469820338	0.0200159362	-0.0050104376	39
0.6496944635	0.0200591992	-0.0050104292	39.2
0.6524982293	0.0201039202	-0.0050104434	39.4
0.6553070227	0.0201474524	-0.0050104354	39.6
0.6581292233	0.0201885259	-0.0050104434	39.8
0.6609250285	0.0202311563	-0.0050104256	40
0.6636592448	0.0202711576	-0.0050104438	40.2
0.6663318721	0.0203141289	-0.0050104319	40.4
0.6692336775	0.0203560773	-0.0050104336	40.6
0.6720349294	0.0203973528	-0.0050104421	40.8
0.6747574145	0.0204400055	-0.0050104434	41
0.6778150777	0.0204808323	-0.0050104323	41.2
0.6807202349	0.0205186667	-0.0050104305	41.4
0.6834490046	0.0205593634	-0.0050104292	41.6
0.6861308492	0.0206019803	-0.0050104292	41.8
0.688919113	0.0206413983	-0.0050104296	42
0.6916826574	0.0206834768	-0.0050104319	42.2
0.6944922888	0.0207244562	-0.0050104194	42.4
0.6971745524	0.0207645562	-0.0050104221	42.6
0.6999096067	0.0208044677	-0.0050104194	42.8
0.7025922893	0.0208430962	-0.0050104274	43
0.7051584975	0.0208857714	-0.0050104319	43.2
0.7079832119	0.0209250324	-0.0050104208	43.4
0.7105955071	0.0209663303	-0.0050104203	43.6
0.7132375494	0.0210069373	-0.005010431	43.8
0.715828477	0.0210474276	-0.0050104177	44
0.7185585035	0.0210859842	-0.0050104185	44.2
0.7211485932	0.0211264521	-0.0050104212	44.4
0.7237323983	0.0211673731	-0.0050104177	44.6
0.7264092153	0.0212081551	-0.0050104261	44.8
0.7290215105	0.021248605	-0.0050104336	45
0.7316861773	0.0212881487	-0.0050104092	45.2
0.7342272471	0.0213281276	-0.005010419	45.4
0.7367394078	0.0213704125	-0.0050104248	45.6
0.7394543514	0.0214104003	-0.0050104052	45.8
0.7418864883	0.0214514514	-0.0050104146	46
0.7444652657	0.0214911611	-0.0050104181	46.2
0.7471047941	0.0215312207	-0.0050104221	46.4
0.7495633263	0.0215695126	-0.0050104199	46.6
0.7520415503	0.0216096844	-0.0050104061	46.8
0.7545340193	0.0216520187	-0.0050104123	47
0.7570683855	0.0216913605	-0.0050104008	47.2
0.7595139296	0.0217302671	-0.0050104181	47.4
0.7619888017	0.0217698197	-0.0050104132	47.6
0.7644423062	0.0218099197	-0.0050104052	47.8
0.7669565618	0.02184792	-0.0050104083	48
0.7692739002	0.0218860191	-0.0050104079	48.2
0.7717429067	0.0219266395	-0.0050104057	48.4
0.7742445931	0.0219653621	-0.0050104075	48.6
0.7767010305	0.0220018371	-0.0050104079	48.8
0.7790745112	0.0220414391	-0.0050103977	49
0.7813474385	0.0220789997	-0.005010399	49.2
0.7837841841	0.022113698	-0.0050104012	49.4
0.786046637	0.0221503031	-0.0050104048	49.6
0.7883979122	0.0221879669	-0.0050104052	49.8
0.790848065	0.0222239259	-0.0050104021	50
0.7933120438	0.0222585703	-0.0050104066	50.2
0.7956612241	0.0222938429	-0.0050103955	50.4
0.7977749417	0.0223287027	-0.0050103999	50.6
0.7998811178	0.0223635087	-0.0050104052	50.8
0.8024142272	0.022397045	-0.0050103906	51
0.8048304431	0.0224305723	-0.005010399	51.2
0.8069219552	0.0224641445	-0.0050103955	51.4
0.8089933566	0.0224964605	-0.0050103968	51.6
0.8113806634	0.0225290546	-0.0050103977	51.8
0.8138253695	0.0225600381	-0.005010415	52
0.8158309921	0.0225931662	-0.0050103942	52.2
0.8178403855	0.0226237863	-0.005010395	52.4
0.8199163956	0.0226556716	-0.005010399	52.6
0.8221792675	0.022686848	-0.0050104012	52.8
0.8245695072	0.0227172213	-0.005010395	53
0.8268131063	0.0227461904	-0.0050103924	53.2
0.8287894009	0.0227753524	-0.0050104004	53.4
0.8306253396	0.0228062238	-0.0050103977	53.6
0.8327449228	0.0228347756	-0.0050103973	53.8
0.835003605	0.0228646779	-0.0050103999	54
0.8372568405	0.0228938937	-0.0050103981	54.2
0.8394627322	0.0229233608	-0.0050103977	54.4
0.8413137538	0.0229504411	-0.0050103977	54.6
0.8429661824	0.0229789346	-0.0050103919	54.8
0.845034232	0.0230065891	-0.0050103968	55
0.847004242	0.0230341315	-0.0050103968	55.2
0.8490333271	0.0230632128	-0.005010391	55.4
0.8514369739	0.0230881351	-0.0050104008	55.6
0.8532523829	0.0231164267	-0.0050103973	55.8
0.8553371914	0.0231437941	-0.0050103915	56
0.8573654385	0.0231708789	-0.0050103942	56.2
0.8592529109	0.023198659	-0.0050103946	56.4
0.8613477747	0.0232244248	-0.0050103906	56.6
0.862973389	0.0232518685	-0.0050103875	56.8
0.8650699288	0.0232780739	-0.0050103742	57
0.8666947052	0.0233030231	-0.0050103968	57.2
0.868697395	0.0233288831	-0.0050103786	57.4
0.8705295629	0.0233551962	-0.0050103897	57.6
0.8724539048	0.023381258	-0.0050103879	57.8
0.8743526894	0.0234068712	-0.0050103879	58
0.8761370944	0.0234330632	-0.0050103853	58.2
0.8780836419	0.0234583893	-0.0050103928	58.4
0.879912458	0.023482504	-0.0050103942	58.6
0.8815992424	0.0235067489	-0.0050103888	58.8
0.8832634022	0.0235334612	-0.0050103871	59
0.8850013013	0.0235569703	-0.0050103777	59.2
0.8864044411	0.0235825297	-0.0050103888	59.4
0.887991091	0.0236063932	-0.0050103928	59.6
0.8899020258	0.023630472	-0.0050103786	59.8
0.8918971741	0.0236549815	-0.0050103848	60
0.8938650892	0.0236796705	-0.00501038	60.2
0.8956511701	0.0237042653	-0.0050103751	60.4
0.8969185627	0.0237286717	-0.0050103769	60.6
0.8983983745	0.0237519968	-0.0050103795	60.8
0.9004505031	0.0237766499	-0.0050103751	61
0.9024959282	0.0238005762	-0.0050103786	61.2
0.9038110837	0.023823677	-0.0050103702	61.4
0.9050080889	0.02384654	-0.0050103822	61.6
0.9070287946	0.0238707355	-0.0050103826	61.8
0.9091504727	0.0238960571	-0.0050103769	62
0.9100960942	0.0239167576	-0.0050103879	62.2
0.9116936374	0.0239412716	-0.0050103782	62.4
0.9140306675	0.0239632598	-0.0050103902	62.6
0.9150370401	0.0239865625	-0.0050103786	62.8
0.9163982826	0.0240105561	-0.0050103937	63
0.9188400559	0.0240328538	-0.0050103848	63.2
0.9194928155	0.0240556854	-0.005010376	63.4
0.9216609995	0.0240773819	-0.0050103715	63.6
0.9230431907	0.0241010525	-0.0050103733	63.8
0.9242309785	0.024124077	-0.0050103724	64
0.9266258268	0.0241470118	-0.0050103689	64.2
0.9272509342	0.0241692646	-0.005010376	64.4
0.9296721778	0.0241914592	-0.0050103547	64.6
0.9304778625	0.024214865	-0.005010364	64.8
0.9325840386	0.0242349599	-0.0050103689	65
0.9334102529	0.0242575268	-0.0050103631	65.2
0.9353195118	0.0242685007	-0.0050103693	65.4
0.9364205722	0.0242895153	-0.0050103578	65.6
0.9383093014	0.0243134595	-0.005010372	65.8
0.9393642749	0.0243333749	-0.00501038	66
0.9416108069	0.024348759	-0.0050103769	66.2
0.9421793529	0.024368984	-0.0050103689	66.4
0.9446822962	0.0243900075	-0.0050103751	66.6
0.9451972137	0.0244122828	-0.0050103729	66.8
0.9472191763	0.0244332077	-0.0050103742	67
0.9482896517	0.0244559854	-0.0050103618	67.2
0.949500902	0.0244759771	-0.0050103622	67.4
0.9517491099	0.0244989254	-0.0050103578	67.6
0.952362486	0.024519765	-0.005010368	67.8
0.9540802744	0.0245411116	-0.0050103729	68
0.9560159286	0.0245625299	-0.0050103689	68.2
0.9565220477	0.0245850834	-0.005010368	68.4
0.9582008715	0.0246056852	-0.0050103733	68.6
0.9601411344	0.0246266011	-0.0050103667	68.8
0.9607461311	0.0246474003	-0.0050103635	69
0.9619892233	0.0246686617	-0.0050103702	69.2
0.9641934391	0.0246888866	-0.0050103671	69.4
0.9652794165	0.0247110004	-0.0050103587	69.6
0.9661445952	0.02473136	-0.0050103715	69.8
0.9673596163	0.0247521099	-0.005010364	70
0.9696635475	0.0247714286	-0.0050103662	70.2
0.9710071932	0.024792986	-0.0050103653	70.4
0.9716138657	0.0248126502	-0.0050103715	70.6
0.9726189814	0.0248336827	-0.0050103671	70.8
0.974364003	0.0248537192	-0.0050103631	71
0.9764148747	0.0248725355	-0.0050103675	71.2
0.9773743223	0.0248936667	-0.0050103573	71.4
0.9782612877	0.0249131604	-0.0050103693	71.6
0.9792856761	0.0249345025	-0.0050103737	71.8
0.9805082386	0.0249544582	-0.0050103644	72
0.9822113629	0.0249730322	-0.005010372	72.2
0.9841579104	0.0249926246	-0.0050103627	72.4
0.9854701331	0.025012531	-0.0050103729	72.6
0.9861668848	0.0250311678	-0.0050103573	72.8
0.9872067753	0.0250517158	-0.0050103635	73
0.9880011476	0.025070864	-0.0050103547	73.2
0.9892496865	0.0250907345	-0.0050103689	73.4
0.9906448658	0.0251088105	-0.0050103618	73.6
0.9919047169	0.0251288919	-0.0050103622	73.8
0.9935093826	0.0251460346	-0.0050103511	74
0.9948161587	0.0251666275	-0.0050103591	74.2
0.9965435834	0.0251858385	-0.0050103538	74.4
0.9979563596	0.0252035645	-0.0050103458	74.6
0.9991202659	0.0252224167	-0.0050103613	74.8
1.0003257	0.0252408919	-0.0050103569	75
1.001503	0.0252582411	-0.0050103573	75.2
1.0026183	0.0252764875	-0.0050103609	75.4
1.0037432	0.0252949179	-0.0050103702	75.6
1.0049796	0.025313429	-0.0050103556	75.8
1.0060291	0.0253321465	-0.0050103658	76
1.0072668	0.025349545	-0.0050103618	76.2
1.0083058	0.0253669121	-0.0050103622	76.4
1.0096382	0.0253844183	-0.0050103569	76.6
1.0108917	0.0254016822	-0.0050103596	76.8
1.0120506	0.0254187128	-0.0050103494	77
1.0131973	0.0254369054	-0.0050103502	77.2
1.0144756	0.0254542052	-0.0050103822	77.4
1.015588	0.0254705943	-0.0050103565	77.6
1.0166773	0.0254865212	-0.0050103631	77.8
1.0175211	0.0255040049	-0.0050103684	78
1.0183641	0.0255216816	-0.0050103667	78.2
1.0191648	0.0255378373	-0.0050103644	78.4
1.0199696	0.0255547109	-0.0050103604	78.6
1.0210007	0.0255718761	-0.0050103635	78.8
1.0220992	0.0255881754	-0.0050103613	79
1.0234546	0.0256027654	-0.0050103573	79.2
1.0250044	0.0256205273	-0.005010352	79.4
1.0264943	0.0256362165	-0.0050103529	79.6
1.0279854	0.0256518967	-0.0050103556	79.8
1.0288045	0.0256677563	-0.0050103489	80
1.0292339	0.0256844908	-0.0050103529	80.2
1.0298921	0.0256998524	-0.0050103631	80.4
1.0308675	0.0257147385	-0.0050103587	80.6
1.0322086	0.0257306027	-0.0050103436	80.8
1.0340396	0.0257456144	-0.0050103533	81
1.0354381	0.0257611196	-0.0050103507	81.2
1.0360376	0.0257755615	-0.005010348	81.4
1.0367151	0.0257904835	-0.0050103609	81.6
1.0371743	0.0258057823	-0.0050103494	81.8
1.0387077	0.0258203005	-0.0050103538	82
1.0405512	0.025835541	-0.0050103387	82.2
1.0417621	0.0258493728	-0.0050103485	82.4
1.0420428	0.0258645549	-0.0050103485	82.6
1.0423788	0.0258789026	-0.0050103538	82.8
1.0437438	0.0258921063	-0.005010344	83
1.0453824	0.0259078044	-0.0050103321	83.2
1.0468203	0.0259213042	-0.0050103529	83.4
1.0467047	0.0259351898	-0.0050103445	83.6
1.047437	0.0259498516	-0.0050103485	83.8
1.0491343	0.0259636699	-0.0050103511	84
1.0509744	0.0259784348	-0.0050103507	84.2
1.0510109	0.0259908982	-0.0050103485	84.4
1.0513389	0.0260046312	-0.00501034	84.6
1.0529608	0.0260191405	-0.0050103436	84.8
1.0549186	0.0260320525	-0.0050103445	85
1.0548545	0.0260442961	-0.0050103338	85.2
1.0552601	0.0260587828	-0.005010329	85.4
1.0571689	0.0260712328	-0.0050103418	85.6
1.0587891	0.0260836558	-0.0050103436	85.8
1.0583044	0.0260980708	-0.0050103436	86
1.0595009	0.0261109245	-0.0050103423	86.2
1.0616582	0.0261236616	-0.0050103392	86.4
1.0618602	0.0261367486	-0.0050103565	86.6
1.0620139	0.0261480051	-0.0050103449	86.8
1.0639374	0.0261608902	-0.0050103445	87
1.0651541	0.0261733087	-0.0050103436	87.2
1.0648068	0.0261865842	-0.0050103374	87.4
1.0662112	0.0261982535	-0.0050103414	87.6
1.0683463	0.026210183	-0.0050103405	87.8
1.0678121	0.0262241359	-0.0050103392	88
1.0689572	0.0262359039	-0.0050103409	88.2
1.0710767	0.026247802	-0.00501034	88.4
1.0704521	0.0262598481	-0.0050103538	88.6
1.0714953	0.0262719616	-0.0050103325	88.8
1.0738189	0.0262823881	-0.005010344	89
1.0731599	0.02629434	-0.005010348	89.2
1.0742262	0.0263059286	-0.0050103405	89.4
1.0765221	0.026318051	-0.0050103374	89.6
1.075747	0.0263291505	-0.0050103458	89.8
1.0770538	0.0263408557	-0.0050103303	90
1.0789585	0.0263532114	-0.0050103325	90.2
1.0783568	0.0263638398	-0.0050103312	90.4
1.0800419	0.026375693	-0.0050103423	90.6
1.0814379	0.0263872591	-0.0050103423	90.8
1.0808384	0.026396905	-0.0050103396	91
1.0830405	0.0264098619	-0.0050103405	91.2
1.0829366	0.0264187945	-0.0050103538	91.4
1.0835739	0.0264318815	-0.0050103329	91.6
1.0858941	0.0264425637	-0.0050103467	91.8
1.0850298	0.0264528961	-0.0050103369	92
1.0870874	0.0264629368	-0.0050103316	92.2
1.0876559	0.0264743593	-0.0050103303	92.4
1.0876333	0.0264854184	-0.0050103436	92.6
1.0901027	0.0264934806	-0.0050103334	92.8
1.0891994	0.0265063119	-0.0050103285	93
1.0911229	0.0265164244	-0.0050103241	93.2
1.0918423	0.0265260254	-0.0050103307	93.4
1.0915876	0.0265363128	-0.005010325	93.6
1.0940691	0.0265456581	-0.0050103347	93.8
1.0931817	0.0265571749	-0.0050103325	94
1.0952511	0.0265672291	-0.0050103338	94.2
1.0954203	0.0265771172	-0.0050103392	94.4
1.0960718	0.026588284	-0.0050103272	94.6
1.0978215	0.0265964673	-0.0050103285	94.8
1.0971532	0.0266080917	-0.0050103196	95
1.0996947	0.0266187067	-0.0050103347	95.2
1.0986443	0.0266279982	-0.005010321	95.4
1.1005733	0.0266376127	-0.0050103117	95.6
1.1009026	0.0266473797	-0.005010336	95.8
1.1015625	0.0266556258	-0.0050103201	96
1.1032543	0.0266666805	-0.0050103338	96.2
1.1025123	0.0266755502	-0.0050103405	96.4
1.105063	0.0266866721	-0.0050103352	96.6
1.1039657	0.0266954701	-0.0050103196	96.8
1.1064716	0.026704268	-0.0050103272	97
1.1054459	0.0267130525	-0.0050103494	97.2
1.1075169	0.02672382	-0.0050103418	97.4
1.1072961	0.0267323219	-0.0050103533	97.6
1.1083452	0.0267428965	-0.0050103494	97.8
1.1092552	0.0267511426	-0.0050103276	98
1.109347	0.0267605103	-0.0050103258	98.2
1.1110371	0.0267699139	-0.0050103294	98.4
1.1106244	0.026778344	-0.0050103241	98.6
1.1128961	0.026788784	-0.0050103241	98.8
1.1118499	0.0267974967	-0.0050103196	99
1.1145104	0.0268049308	-0.0050103285	99.2
1.1133067	0.0268133205	-0.0050103254	99.4
1.1158909	0.0268235541	-0.0050103276	99.6
1.1146876	0.0268320335	-0.0050103174	99.8
1.117183	0.0268415627	-0.0050103316	100
1.1160443	0.0268504908	-0.0050103329	100.2
1.1184806	0.0268588446	-0.0050103316	100.4
1.1174323	0.0268683783	-0.0050103121	100.6
1.1196495	0.0268764584	-0.0050103392	100.8
1.1188949	0.0268846597	-0.0050103263	101
1.1210958	0.0268931391	-0.0050103298	101.2
1.1201887	0.0269026997	-0.0050103232	101.4
1.1223691	0.0269120181	-0.0050103263	101.6
1.1215219	0.0269191426	-0.0050103108	101.8
1.1237626	0.0269268773	-0.0050103245	102
1.1228463	0.026935931	-0.0050103121	102.2
1.1252667	0.0269439303	-0.0050103236	102.4
1.1241329	0.0269527193	-0.0050103201	102.6
1.1264675	0.0269610237	-0.0050103294	102.8
1.1254167	0.0269688167	-0.0050103294	103
1.1280353	0.0269773679	-0.0050103245	103.2
1.1266598	0.0269867401	-0.0050103165	103.4
1.1293416	0.0269939499	-0.0050103329	103.6
1.1280038	0.0270015544	-0.005010329	103.8
1.1306086	0.0270115009	-0.0050103272	104
1.1294212	0.0270178896	-0.0050103205	104.2
1.1315529	0.0270248526	-0.0050103174	104.4
1.1308151	0.0270336102	-0.0050103223	104.6
1.1326222	0.0270416589	-0.0050103325	104.8
1.1323331	0.0270507485	-0.0050103352	105
1.1334144	0.0270581197	-0.0050103219	105.2
1.1338125	0.0270650334	-0.0050103276	105.4
1.1340789	0.0270733558	-0.005010321	105.6
1.1357946	0.0270808257	-0.0050103294	105.8
1.1350568	0.0270894038	-0.0050103227	106
1.1372673	0.0270963938	-0.0050103329	106.2
1.1362346	0.0271043393	-0.0050103227	106.4
1.1388502	0.0271135948	-0.0050103245	106.6
1.1373913	0.0271208629	-0.0050103205	106.8
1.1395331	0.0271277003	-0.0050103214	107
1.1390756	0.0271370904	-0.0050103236	107.2
1.1401809	0.0271434029	-0.0050103223	107.4
1.1407201	0.0271507383	-0.0050103188	107.6
1.1406962	0.0271581364	-0.0050103112	107.8
1.1425929	0.0271648168	-0.0050103219	108
1.1415735	0.0271726322	-0.0050103125	108.2
1.144211	0.0271801919	-0.0050103267	108.4
1.1429452	0.02718794	-0.0050103148	108.6
1.1450099	0.0271948357	-0.0050103276	108.8
1.1445101	0.0272028754	-0.0050103161	109
1.1451541	0.0272099147	-0.0050103409	109.2
1.1466615	0.0272176404	-0.0050103312	109.4
1.1456807	0.0272253526	-0.0050103276	109.6
1.1483642	0.0272332308	-0.0050103352	109.8
1.1468915	0.027240131	-0.0050103245	110
1.1490568	0.027247906	-0.0050103125	110.2
1.148355	0.0272539134	-0.0050103183	110.4
1.1490233	0.0272619218	-0.0050103179	110.6
1.1503661	0.0272680458	-0.0050103236	110.8
1.1497267	0.0272769469	-0.0050103179	111
