Calibrated Field (T)	Sample Voltage (V)	Sample Current (A)	Acquisition Time (s)	
Teslas	Volts	Amps	Seconds	
0.028194868	0.0172764795	-0.0100325138	0
0.0258648207666667	0.0173236381	-0.0100325369	0.2
0.02746325774	0.0174808616	-0.0100325635	0.4
0.0298106065428571	0.0176367751	-0.0100325928	0.6
0.0323959544888889	0.0177834911	-0.0100326105	0.8
0.0351379323545455	0.0179527387	-0.0100326504	1
0.0379693415307692	0.0181163063	-0.0100326673	1.2
0.0408618672133333	0.0182901078	-0.0100326872	1.4
0.0437957626294118	0.0184736452	-0.0100327156	1.6
0.0467743477	0.0186524448	-0.0100327356	1.8
0.0497668181666667	0.0188359597	-0.0100327684	2
0.0527977686608696	0.0190218661	-0.0100327773	2.2
0.055853204448	0.0192111014	-0.0100328092	2.4
0.0589328361592593	0.0193894389	-0.0100328323	2.6
0.0620247374689655	0.0195730301	-0.0100328504	2.8
0.0651381026709677	0.019760942	-0.0100328837	3
0.0682726349454545	0.0199408946	-0.0100328819	3.2
0.0714150812457143	0.0201292999	-0.0100329077	3.4
0.0745766254864865	0.0202991084	-0.0100329338	3.6
0.0777558872461538	0.0204761851	-0.0100329471	3.8
0.0809473306878049	0.0206576901	-0.0100329768	4
0.0841530755139535	0.0208336451	-0.0100330057	4.2
0.0873707027933333	0.0210097931	-0.0100330208	4.4
0.0903330357844444	0.0211816833	-0.0100330434	4.6
0.0934542618688889	0.0213544574	-0.0100330598	4.8
0.0966353545088889	0.0215196402	-0.0100330962	5
0.0998218658622222	0.0216891839	-0.0100331037	5.2
0.103021383993333	0.0218554345	-0.0100331143	5.4
0.106237651724444	0.0220234393	-0.0100331432	5.6
0.109467717624444	0.0221847008	-0.0100331551	5.8
0.112707615417778	0.0223455899	-0.010033172	6
0.115958741682222	0.0225064162	-0.0100331964	6.2
0.119216441164444	0.0226599428	-0.0100332203	6.4
0.122486318786667	0.0228150532	-0.0100332359	6.6
0.125765590711111	0.0229752783	-0.0100332634	6.8
0.129053102433333	0.0231306265	-0.0100332815	7
0.132348732917778	0.0232860419	-0.010033294	7.2
0.13565170008	0.0234364997	-0.0100333215	7.4
0.138962590482222	0.0235911749	-0.0100333277	7.6
0.142281162053333	0.0237377069	-0.0100333569	7.8
0.145608178253333	0.0238832025	-0.0100333734	8
0.148941925946667	0.0240336872	-0.010033384	8.2
0.152285887266667	0.02417794	-0.0100333973	8.4
0.155640518426667	0.0243257911	-0.0100334115	8.6
0.158995093724444	0.0244649606	-0.0100334319	8.8
0.162358700211111	0.0246075803	-0.0100334346	9
0.165728088522222	0.0247531432	-0.0100334576	9.2
0.169103370382222	0.0248923307	-0.0100334798	9.4
0.172484201306667	0.0250355023	-0.010033486	9.6
0.175869901624444	0.025175107	-0.0100335153	9.8
0.179263320351111	0.0253168742	-0.0100335259	10
0.182660696044444	0.0254505701	-0.010033557	10.2
0.1860630901	0.025586119	-0.0100335636	10.4
0.189472066682222	0.0257287835	-0.0100335831	10.6
0.192883864348889	0.0258614385	-0.0100336142	10.8
0.196299674842222	0.0259974495	-0.0100336111	11
0.199720652668889	0.026130773	-0.0100336129	11.2
0.20314413502	0.0262651329	-0.0100336359	11.4
0.206570680528889	0.026394728	-0.0100336616	11.6
0.210000503335556	0.0265259249	-0.0100336727	11.8
0.213432793424444	0.0266605495	-0.0100336936	12
0.216867150446667	0.0267911182	-0.01003371	12.2
0.220304430966667	0.0269241052	-0.0100337251	12.4
0.223745538106667	0.0270529332	-0.0100337397	12.6
0.227184783144444	0.0271850587	-0.0100337721	12.8
0.230625890284445	0.0273093148	-0.0100337747	13
0.234070302653333	0.0274348451	-0.0100337965	13.2
0.237516968164445	0.0275664772	-0.0100338235	13.4
0.240967655813333	0.0276960499	-0.0100338222	13.6
0.244423119753333	0.0278207367	-0.0100338302	13.8
0.247877308153333	0.0279454325	-0.0100338537	14
0.251329457553333	0.0280685221	-0.0100338657	14.2
0.254774624073333	0.0281967892	-0.0100338932	14.4
0.258215396035556	0.0283212696	-0.0100339078	14.6
0.26165641938	0.0284473024	-0.0100339189	14.8
0.265095096477778	0.0285703965	-0.0100339269	15
0.268534481173333	0.0286947333	-0.0100339459	15.2
0.271974908644445	0.0288142471	-0.0100339615	15.4
0.275413269184445	0.0289343351	-0.010033977	15.6
0.278849190371111	0.0290582278	-0.0100339943	15.8
0.282282392891111	0.0291762341	-0.0100340005	16
0.285717848551111	0.0293001986	-0.0100340125	16.2
0.289148714133333	0.0294202732	-0.0100340222	16.4
0.292577326573333	0.0295405945	-0.010034048	16.6
0.29600422588	0.0296555365	-0.0100340626	16.8
0.299428695144445	0.0297750727	-0.0100340621	17
0.302849589175556	0.0298946941	-0.0100340755	17.2
0.306267950748889	0.0300134003	-0.0100340923	17.4
0.309682913986667	0.0301339998	-0.0100341012	17.6
0.313095577528889	0.03025136	-0.0100341171	17.8
0.31650340892	0.0303711789	-0.0100341358	18
0.319907832664445	0.0304846672	-0.0100341411	18.2
0.323310347757778	0.0305990663	-0.0100341526	18.4
0.326710889022222	0.0307170411	-0.0100341704	18.6
0.33011075062	0.0308340289	-0.0100341872	18.8
0.333507400093334	0.0309494689	-0.0100341983	19
0.336896833924445	0.0310600992	-0.0100342267	19.2
0.3402802811	0.0311738746	-0.0100342209	19.4
0.343660804775556	0.0312908894	-0.0100342418	19.6
0.347037157344445	0.0314029195	-0.010034252	19.8
0.350409050182222	0.0315201317	-0.0100342812	20
0.353776203971111	0.0316318792	-0.0100342808	20.2
0.357141383933333	0.0317461212	-0.0100342883	20.4
0.36050167588	0.0318558004	-0.0100343017	20.6
0.363857843273333	0.0319646271	-0.0100343189	20.8
0.367210435433333	0.0320804439	-0.0100343389	21
0.370559536153333	0.0321899616	-0.010034354	21.2
0.373902724702222	0.0323012873	-0.0100343513	21.4
0.37724406046	0.0324109665	-0.0100343762	21.6
0.380578832308889	0.0325230774	-0.0100343873	21.8
0.383910224444445	0.0326299883	-0.0100343859	22
0.387236803048889	0.0327374062	-0.0100344099	22.2
0.390556175324445	0.0328502215	-0.0100344201	22.4
0.393869998537778	0.032962799	-0.010034432	22.6
0.397178291308889	0.0330713207	-0.010034444	22.8
0.400478344282222	0.0331793712	-0.0100344573	23
0.403776721364445	0.0332908585	-0.0100344729	23.2
0.407067556935556	0.0333918516	-0.0100344737	23.4
0.410355422455556	0.0334980716	-0.0100344808	23.6
0.413636798553333	0.0336063285	-0.0100345057	23.8
0.416914292171111	0.0337115525	-0.0100345234	24
0.420188620217778	0.033817934	-0.010034523	24.2
0.423453609826667	0.0339195463	-0.0100345332	24.4
0.426709940664445	0.0340261253	-0.0100345469	24.6
0.429963655248889	0.0341313044	-0.0100345762	24.8
0.433212910102222	0.0342359586	-0.0100345908	25
0.43645319894	0.0343435604	-0.0100345882	25.2
0.439691513948889	0.0344461777	-0.0100346112	25.4
0.442925518193334	0.0345550448	-0.0100346108	25.6
0.446152707146667	0.0346547413	-0.010034617	25.8
0.449374077035556	0.0347583187	-0.0100346401	26
0.45259005614	0.0348633947	-0.0100346454	26.2
0.455799694791111	0.034966833	-0.010034656	26.4
0.459003169886667	0.0350693112	-0.0100346662	26.6
0.462199559686667	0.0351715157	-0.0100346795	26.8
0.465390353873333	0.0352738279	-0.0100346995	27
0.468575608308889	0.0353711779	-0.0100347057	27.2
0.471753702964444	0.0354702732	-0.0100347168	27.4
0.474924116453333	0.0355725988	-0.0100347168	27.6
0.478085731513333	0.0356730581	-0.0100347407	27.8
0.48124359444	0.0357726334	-0.0100347376	28
0.484395256568889	0.0358702975	-0.0100347483	28.2
0.487541918957778	0.0359699626	-0.0100347642	28.4
0.490681803297778	0.0360653027	-0.0100347869	28.6
0.493815430977778	0.0361616028	-0.0100348059	28.8
0.496945399628889	0.0362605411	-0.0100348095	29
0.500069930944444	0.0363604574	-0.0100348082	29.2
0.503191073235556	0.0364614685	-0.0100348237	29.4
0.506301797071111	0.0365558619	-0.0100348419	29.6
0.509405351815556	0.0366559801	-0.0100348485	29.8
0.512503469224444	0.0367554927	-0.0100348565	30
0.515595339284444	0.0368519185	-0.0100348685	30.2
0.518680440606667	0.0369531853	-0.0100348818	30.4
0.521759201473333	0.0370503827	-0.0100348946	30.6
0.524835439195556	0.0371500837	-0.0100348858	30.8
0.527903483671111	0.037241664	-0.0100349	31
0.530963781806667	0.0373382064	-0.0100349115	31.2
0.534020495395556	0.0374351975	-0.0100349142	31.4
0.537070449557778	0.0375290166	-0.0100349168	31.6
0.540115469153333	0.0376263801	-0.0100349323	31.8
0.543155786942222	0.0377179514	-0.0100349474	32
0.546186850088889	0.0378122954	-0.0100349567	32.2
0.549212150033333	0.0378995999	-0.0100349767	32.4
0.552229694324444	0.0379911892	-0.0100349816	32.6
0.555242778884444	0.0380846852	-0.0100349984	32.8
0.558249038842222	0.0381727749	-0.0100350038	33
0.561248548684444	0.0382664998	-0.0100350264	33.2
0.564242677053333	0.038354594	-0.0100350219	33.4
0.567232671557778	0.0384453128	-0.0100350379	33.6
0.570215208346667	0.0385330256	-0.0100350335	33.8
0.573190752946667	0.0386198052	-0.0100350574	34
0.576161400217778	0.0387095236	-0.0100350667	34.2
0.579125725655556	0.0387981292	-0.0100350738	34.4
0.582087313806667	0.0388869502	-0.0100350871	34.6
0.585037142788889	0.0389751072	-0.0100350902	34.8
0.58797852714	0.0390631969	-0.0100351089	35
0.590915153824444	0.0391573615	-0.0100351058	35.2
0.59384668766	0.0392457293	-0.0100351217	35.4
0.596772057942222	0.0393372737	-0.0100351333	35.6
0.599690240515556	0.0394248878	-0.0100351519	35.8
0.602603451277778	0.0395181954	-0.0100351563	36
0.60551189506	0.0396054147	-0.0100351656	36.2
0.608412825264445	0.0396951241	-0.0100351692	36.4
0.611307750191111	0.039787983	-0.0100351927	36.6
0.614199351268889	0.0398761086	-0.0100351936	36.8
0.61708164184	0.0399687298	-0.0100351998	37
0.619956335037778	0.0400570887	-0.0100352233	37.2
0.622826047115556	0.0401492567	-0.0100352304	37.4
0.625690265995556	0.0402355652	-0.0100352415	37.6
0.628546794395556	0.0403232197	-0.0100352433	37.8
0.631394477815556	0.0404166485	-0.0100352459	38
0.634236062855556	0.0405036255	-0.0100352597	38.2
0.637071521582222	0.0405900327	-0.0100352668	38.4
0.639901040206667	0.040674735	-0.010035281	38.6
0.642723613193333	0.0407639868	-0.0100352832	38.8
0.645538272248889	0.0408442788	-0.0100352885	39
0.648346767751111	0.0409290529	-0.0100353053	39.2
0.651148019677778	0.0410125618	-0.0100353093	39.4
0.653942782182222	0.0410927371	-0.0100353191	39.6
0.656734016004445	0.0411745501	-0.0100353178	39.8
0.659512755128889	0.0412510868	-0.010035343	40
0.66228554484	0.0413315134	-0.0100353524	40.2
0.66505189168	0.0414134475	-0.0100353648	40.4
0.667810976326667	0.0414901099	-0.0100353559	40.6
0.670561374271111	0.0415696885	-0.0100353816	40.8
0.673304752093334	0.0416470732	-0.0100353803	41
0.676042590164445	0.041725611	-0.0100353989	41.2
0.67877314742	0.0417978181	-0.0100354065	41.4
0.681496004888889	0.0418744042	-0.0100354127	41.6
0.684210585315556	0.0419539111	-0.0100354255	41.8
0.686917745271111	0.0420275495	-0.0100354468	42
0.689617326473334	0.042105145	-0.0100354349	42.2
0.692308109246667	0.0421806633	-0.0100354415	42.4
0.694990084282222	0.0422593581	-0.0100354477	42.6
0.69766472264	0.0423324357	-0.0100354708	42.8
0.700331214304445	0.0424081424	-0.010035481	43
0.702987306133333	0.0424854912	-0.0100354934	43.2
0.705636191631111	0.0425604217	-0.0100354894	43.4
0.708275896968889	0.042635756	-0.0100355054	43.6
0.710907660446667	0.0427106327	-0.010035516	43.8
0.713531789308889	0.0427899197	-0.0100355196	44
0.716148097346667	0.0428624365	-0.0100355311	44.2
0.71875530902	0.0429392155	-0.0100355378	44.4
0.721354467106667	0.0430143345	-0.0100355466	44.6
0.723945385393334	0.0430912301	-0.0100355626	44.8
0.726531415664445	0.0431667753	-0.0100355595	45
0.729101646008889	0.0432415084	-0.0100355781	45.2
0.731664483811111	0.0433172421	-0.0100355772	45.4
0.734216046591111	0.0433975161	-0.0100355963	45.6
0.736755096048889	0.0434717154	-0.0100355928	45.8
0.739287181248889	0.0435495711	-0.010035603	46
0.741809434555556	0.0436256772	-0.0100356074	46.2
0.744322693911111	0.0437022588	-0.0100356145	46.4
0.746824240651111	0.0437753677	-0.0100356225	46.6
0.749317985188889	0.0438512898	-0.0100356389	46.8
0.751801041266667	0.043927158	-0.0100356344	47
0.754273008528889	0.0440036948	-0.0100356407	47.2
0.756734585266667	0.0440792534	-0.010035665	47.4
0.759185194228889	0.0441536142	-0.0100356806	47.6
0.761625803708889	0.0442305951	-0.0100356917	47.8
0.764054551604444	0.0443030669	-0.0100356775	48
0.766469762022222	0.044377163	-0.0100356863	48.2
0.768875727108889	0.0444541708	-0.0100357085	48.4
0.771272474795555	0.044526046	-0.0100357103	48.6
0.773658571262222	0.0446005233	-0.0100357298	48.8
0.776035804128889	0.0446709583	-0.0100357294	49
0.778402990957778	0.0447454536	-0.0100357298	49.2
0.780760541413333	0.0448132999	-0.0100357422	49.4
0.783104833706667	0.0448826042	-0.01003576	49.6
0.785434676095556	0.0449533802	-0.0100357573	49.8
0.787749705471111	0.0450217513	-0.0100357617	50
0.790052165662222	0.0450889873	-0.0100357706	50.2
0.792342736337778	0.0451522258	-0.0100357755	50.4
0.794625849297778	0.0452198208	-0.0100357795	50.6
0.796900517628889	0.0452861011	-0.0100358048	50.8
0.799163715415556	0.0453499274	-0.0100358167	51
0.801413170895556	0.0454153284	-0.0100358181	51.2
0.803646938175556	0.0454775978	-0.0100358287	51.4
0.805869439742222	0.0455377988	-0.0100358389	51.6
0.808075489644445	0.0455992875	-0.0100358385	51.8
0.810271344542222	0.0456593046	-0.0100358575	52
0.812452041937778	0.0457196358	-0.0100358624	52.2
0.814619425308889	0.0457768443	-0.010035866	52.4
0.8167757478	0.0458362288	-0.0100358788	52.6
0.81891862592	0.0458930604	-0.0100358859	52.8
0.821050359364444	0.0459515072	-0.0100359037	53
0.823169393277778	0.0460071454	-0.0100359037	53.2
0.825274861784445	0.0460642149	-0.0100358966	53.4
0.82736688592	0.0461176232	-0.0100359085	53.6
0.829450502668889	0.046173912	-0.0100359272	53.8
0.831522127486667	0.0462285138	-0.0100359294	54
0.83358946016	0.0462814914	-0.010035944	54.2
0.835645238495556	0.0463362054	-0.0100359467	54.4
0.837686026915556	0.0463875634	-0.0100359511	54.6
0.839707691557778	0.0464382753	-0.0100359578	54.8
0.8417149994	0.0464924688	-0.0100359729	55
0.843715771266667	0.0465449754	-0.0100359848	55.2
0.845709560255556	0.0465964949	-0.0100359884	55.4
0.847692791131111	0.0466439002	-0.0100359906	55.6
0.849665277682222	0.0466961196	-0.0100359884	55.8
0.851616480415556	0.0467475673	-0.0100360101	56
0.853552460473334	0.0467962154	-0.0100360283	56.2
0.855480480048889	0.0468475285	-0.0100360381	56.4
0.857406516484445	0.0468962305	-0.0100360252	56.6
0.859320793751111	0.0469459823	-0.0100360381	56.8
0.861215537575556	0.0469933068	-0.0100360451	57
0.863096492542223	0.047041403	-0.0100360602	57.2
0.864975408506667	0.0470909619	-0.0100360687	57.4
0.866843012206667	0.0471380083	-0.0100360744	57.6
0.868684965464445	0.0471864455	-0.0100360811	57.8
0.870513818837778	0.0472342546	-0.0100360802	58
0.872345456053334	0.0472820233	-0.0100361019	58.2
0.874158844677778	0.0473269296	-0.0100361064	58.4
0.875952830208889	0.0473734914	-0.0100361108	58.6
0.877749096813334	0.04741829	-0.0100361228	58.8
0.879535754975556	0.0474653813	-0.0100361365	59
0.881307907368889	0.0475113733	-0.0100361436	59.2
0.883080720808889	0.0475567955	-0.0100361427	59.4
0.884827194826667	0.0476023793	-0.0100361472	59.6
0.886567421495556	0.0476477342	-0.010036156	59.8
0.888296522111111	0.047692304	-0.01003616	60
0.890009320028889	0.0477369366	-0.0100361724	60.2
0.891732182604444	0.0477832472	-0.010036176	60.4
0.893427653671111	0.0478269062	-0.0100361928	60.6
0.895132444555556	0.0478688648	-0.0100361857	60.8
0.896809192193333	0.0479140671	-0.0100361946	61
0.898496237251111	0.0479593772	-0.0100362066	61.2
0.900157827386667	0.0480037675	-0.0100362221	61.4
0.901827554904444	0.0480466997	-0.0100362261	61.6
0.903470989551111	0.0480897126	-0.0100362283	61.8
0.905121714326667	0.0481339325	-0.0100362461	62
0.906745876228889	0.0481751328	-0.0100362505	62.2
0.908371984026667	0.0482196488	-0.0100362563	62.4
0.90998515022	0.0482635231	-0.0100362611	62.6
0.911585970682222	0.0483053157	-0.0100362789	62.8
0.913184603175555	0.0483486382	-0.0100362776	63
0.914752203753333	0.0483903725	-0.0100362886	63.2
0.916324059231111	0.0484359293	-0.0100363024	63.4
0.917889388046666	0.0484761964	-0.0100363077	63.6
0.919444447373333	0.048518321	-0.010036317	63.8
0.921009729635556	0.048561002	-0.010036317	64
0.92255390498	0.0486031041	-0.0100363268	64.2
0.924077876526667	0.0486459062	-0.0100363365	64.4
0.925608216457778	0.0486887262	-0.0100363543	64.6
0.927122905428889	0.0487301419	-0.0100363561	64.8
0.928625993508889	0.0487713692	-0.0100363583	65
0.930134742377778	0.0488128342	-0.0100363618	65.2
0.93164208536	0.0488542679	-0.0100363765	65.4
0.933117083644444	0.0488971103	-0.0100363827	65.6
0.934582017273333	0.0489383017	-0.0100363938	65.8
0.936057360048889	0.048977694	-0.0100363951	66
0.937539797428889	0.0490176784	-0.010036415	66.2
0.938995681246667	0.0490595697	-0.0100364292	66.4
0.940430122968889	0.0491001554	-0.0100364248	66.6
0.941874052095556	0.0491410731	-0.0100364275	66.8
0.943323204417778	0.0491830766	-0.0100364381	67
0.944755765417778	0.0492219125	-0.0100364465	67.2
0.946176390348889	0.0492599408	-0.0100364665	67.4
0.94759005102	0.0493006656	-0.0100364656	67.6
0.948984867226667	0.0493423326	-0.0100364727	67.8
0.95037979516	0.049383174	-0.010036486	68
0.951785644317778	0.0494223509	-0.0100364758	68.2
0.953177406677778	0.0494603388	-0.0100365073	68.4
0.954570677342222	0.0495023243	-0.0100365051	68.6
0.955956043386667	0.0495392265	-0.0100365108	68.8
0.957328933351111	0.0495800904	-0.0100365175	69
0.958699207066667	0.0496190789	-0.0100365326	69.2
0.9600488487	0.049658184	-0.0100365401	69.4
0.961415239933334	0.049697648	-0.0100365441	69.6
0.962761734613333	0.0497368608	-0.0100365525	69.8
0.964126999275556	0.0497769934	-0.0100365632	70
0.965474527424445	0.0498123073	-0.0100365632	70.2
0.966831971262222	0.049850883	-0.0100365765	70.4
0.968167833346667	0.0498922942	-0.0100365827	70.6
0.969518815693333	0.0499297528	-0.010036588	70.8
0.970851689104444	0.0499686111	-0.0100366018	71
0.972192719266667	0.0500053787	-0.0100366013	71.2
0.973518191775556	0.0500438916	-0.0100365982	71.4
0.97484291938	0.0500816911	-0.0100366239	71.6
0.976164294297778	0.0501190958	-0.0100366182	71.8
0.977471462311111	0.0501578555	-0.0100366284	72
0.978788573191111	0.0501958614	-0.0100366341	72.2
0.980085460968889	0.0502334949	-0.0100366501	72.4
0.981375115811111	0.0502686608	-0.0100366408	72.6
0.982667972977778	0.0503067923	-0.010036671	72.8
0.983935523822222	0.0503436631	-0.0100366652	73
0.9852012126	0.050380166	-0.0100366785	73.2
0.986463195624444	0.0504173822	-0.0100366701	73.4
0.987698160515555	0.0504534903	-0.0100366958	73.6
0.988933860277778	0.0504901682	-0.0100366874	73.8
0.990178339171111	0.0505246745	-0.010036706	74
0.99141237234	0.0505616171	-0.0100367162	74.2
0.992635010375555	0.0505983982	-0.0100367273	74.4
0.9938773759	0.0506328462	-0.0100367295	74.6
0.995128790706666	0.0506677115	-0.0100367402	74.8
0.996354489802222	0.0507041336	-0.0100367446	75
0.997575181215555	0.0507390842	-0.0100367508	75.2
0.998782698246667	0.0507722401	-0.010036765	75.4
0.999994488971111	0.050808236	-0.0100367645	75.6
1.00118994857556	0.0508443081	-0.0100367743	75.8
1.00237875160889	0.0508771769	-0.0100367721	76
1.00357298181111	0.0509109923	-0.0100367867	76.2
1.00477519266	0.0509449244	-0.0100368018	76.4
1.00597770999111	0.0509791526	-0.0100367907	76.6
1.00715751865111	0.0510119451	-0.0100368142	76.8
1.00833025059778	0.0510436922	-0.0100368147	77
1.00949410974	0.0510776826	-0.0100368093	77.2
1.01066471865111	0.0511107846	-0.0100368386	77.4
1.01183388520889	0.051144443	-0.0100368448	77.6
1.01297430139333	0.0511751448	-0.0100368426	77.8
1.01411150517333	0.0512070803	-0.0100368417	78
1.01525640867111	0.0512381499	-0.0100368595	78.2
1.01641453394889	0.0512715212	-0.0100368657	78.4
1.01754965228222	0.0513004014	-0.0100368768	78.6
1.01866120579778	0.0513328977	-0.0100368763	78.8
1.01976945288222	0.0513640481	-0.0100368839	79
1.02088818566	0.051393018	-0.0100368958	79.2
1.02198972175778	0.0514258464	-0.0100369016	79.4
1.02306659427333	0.0514562161	-0.0100369131	79.6
1.02414750709556	0.051485702	-0.0100369171	79.8
1.02524005777778	0.0515170408	-0.0100369207	80
1.02631243111111	0.0515464145	-0.0100369318	80.2
1.02736949777778	0.0515763536	-0.0100369411	80.4
1.02844270888889	0.0516032641	-0.0100369499	80.6
1.02951799777778	0.0516336787	-0.0100369468	80.8
1.03055811111111	0.0516622807	-0.0100369553	81
1.03160647333333	0.0516918384	-0.0100369757	81.2
1.03267074	0.0517219838	-0.0100369703	81.4
1.03371001555556	0.0517475618	-0.010036981	81.6
1.03474396444444	0.0517779809	-0.0100369845	81.8
1.03580383555556	0.0518037878	-0.0100369978	82
1.03684646222222	0.0518325647	-0.0100370027	82.2
1.03788040444444	0.0518591927	-0.0100370169	82.4
1.03894247111111	0.0518882478	-0.0100370205	82.6
1.03997894444444	0.0519147456	-0.0100370182	82.8
1.04100664888889	0.0519406243	-0.0100370165	83
1.04205356888889	0.0519695807	-0.0100370453	83.2
1.04306170888889	0.0519950197	-0.010037044	83.4
1.04406503777778	0.0520227064	-0.0100370564	83.6
1.04507367333333	0.052048253	-0.0100370519	83.8
1.04605638	0.0520737055	-0.0100370613	84
1.04704802222222	0.0521001674	-0.0100370684	84.2
