Calibrated Field (T)	Sample Voltage (V)	Sample Current (A)	Acquisition Time (s)	
Teslas	Volts	Amps	Seconds	
0.0290026475	0.0140036989	-0.0100376098	0
0.0257984834333333	0.0140293391	-0.0100376191	0.2
0.02729407656	0.0141129806	-0.0100376311	0.4
0.0295960925	0.0142060437	-0.0100376515	0.6
0.0321868405444444	0.0142891961	-0.0100376497	0.8
0.0349449001909091	0.0143891818	-0.0100376843	1
0.0377951777923077	0.0144924741	-0.0100376883	1.2
0.04071106496	0.0146012623	-0.0100376866	1.4
0.0436710073411765	0.0147189965	-0.0100377007	1.6
0.0466774988526316	0.0148372333	-0.0100377163	1.8
0.0497051294333333	0.0149597635	-0.0100377234	2
0.0527605165391304	0.0150850979	-0.01003775	2.2
0.055840199552	0.0152151251	-0.0100377531	2.4
0.0589458088148148	0.015338095	-0.0100377642	2.6
0.0620712001206896	0.0154676018	-0.0100377739	2.8
0.0652194374645161	0.0156013707	-0.0100377824	3
0.0683846022545455	0.0157309986	-0.0100377961	3.2
0.0715570052885714	0.0158655168	-0.010037809	3.4
0.0747518240567568	0.0159926682	-0.0100378134	3.6
0.0779637729512821	0.0161224217	-0.010037817	3.8
0.0811930939926829	0.016259533	-0.0100378347	4
0.0844293831930233	0.0163906594	-0.0100378436	4.2
0.0876813943888889	0.0165249039	-0.0100378582	4.4
0.0906498536933333	0.0166556983	-0.0100378609	4.6
0.0938111242644444	0.0167881258	-0.0100378657	4.8
0.0970271033688889	0.0169167083	-0.0100378755	5
0.100246853228889	0.0170477495	-0.0100378786	5.2
0.103471844902222	0.0171818235	-0.0100378972	5.4
0.106713129962222	0.0173100875	-0.0100379043	5.6
0.10996836216	0.0174420887	-0.0100379159	5.8
0.113231135866667	0.0175709719	-0.0100379265	6
0.116502894211111	0.017702004	-0.0100379354	6.2
0.119783022702222	0.0178265039	-0.010037958	6.4
0.123072973775556	0.0179533726	-0.0100379491	6.6
0.126371220511111	0.0180855219	-0.0100379669	6.8
0.129678079464444	0.0182136065	-0.0100379726	7
0.132994016162222	0.0183440374	-0.0100379655	7.2
0.136316144346667	0.0184730776	-0.0100379873	7.4
0.139646279566667	0.0185997489	-0.0100379997	7.6
0.142983211453333	0.0187235938	-0.010037997	7.8
0.146328476244444	0.0188493588	-0.0100380068	8
0.14967936458	0.018976223	-0.0100380161	8.2
0.153040336193333	0.0191011177	-0.0100380232	8.4
0.156409072768889	0.0192268962	-0.0100380352	8.6
0.159781943208889	0.0193484036	-0.0100380423	8.8
0.163158603024444	0.0194725894	-0.0100380627	9
0.166543996095556	0.0195987178	-0.0100380551	9.2
0.169934491322222	0.0197216564	-0.0100380817	9.4
0.173328533853333	0.0198475425	-0.0100380724	9.6
0.176728404762222	0.0199724955	-0.0100380795	9.8
0.180133005408889	0.0200987137	-0.0100380937	10
0.183541823711111	0.0202196154	-0.0100381057	10.2
0.186953975175556	0.020338727	-0.0100381008	10.4
0.19037144294	0.0204644472	-0.0100381172	10.6
0.193794748393333	0.0205855014	-0.0100381172	10.8
0.197222830135556	0.0207088976	-0.0100381305	11
0.20065353744	0.0208338371	-0.0100381305	11.2
0.204087270657778	0.0209535678	-0.0100381469	11.4
0.207521944237778	0.0210710015	-0.0100381496	11.6
0.2109601465	0.0211900144	-0.010038154	11.8
0.214397697024445	0.0213139983	-0.0100381722	12
0.217837714835556	0.0214341283	-0.0100381642	12.2
0.2212794644	0.0215561426	-0.0100381846	12.4
0.224720822922222	0.0216762188	-0.0100381815	12.6
0.228166157031111	0.0217984036	-0.0100381869	12.8
0.23161370704	0.0219142087	-0.0100382019	13
0.23506167602	0.0220312296	-0.0100382157	13.2
0.238509812591111	0.0221528357	-0.010038217	13.4
0.241962436824445	0.0222725978	-0.010038229	13.6
0.245417891453333	0.0223907717	-0.010038241	13.8
0.248869966368889	0.0225072049	-0.0100382379	14
0.252321138164445	0.0226234047	-0.0100382472	14.2
0.255771630293333	0.022743463	-0.0100382596	14.4
0.259222159664445	0.022861915	-0.0100382458	14.6
0.2626677824	0.0229815426	-0.0100382636	14.8
0.266113377202222	0.0230976572	-0.0100382756	15
0.26955868338	0.0232178141	-0.0100382831	15.2
0.273004883364445	0.0233317438	-0.0100382862	15.4
0.276449751948889	0.023442874	-0.0100382902	15.6
0.279892851535556	0.0235629995	-0.0100382946	15.8
0.283334051777778	0.0236757403	-0.0100383066	16
0.28677338992	0.0237943494	-0.0100383093	16.2
0.290210288708889	0.0239082701	-0.0100383093	16.4
0.293643100186667	0.0240235592	-0.0100383075	16.6
0.29707324886	0.0241358693	-0.0100383297	16.8
0.300499989886667	0.0242476455	-0.010038315	17
0.303924868813333	0.0243653483	-0.0100383363	17.2
0.307345278697778	0.0244795742	-0.0100383292	17.4
0.310762662666667	0.0245961913	-0.0100383385	17.6
0.314174953788889	0.0247084565	-0.010038343	17.8
0.317587310084445	0.0248252082	-0.0100383487	18
0.320993828693333	0.0249350283	-0.0100383683	18.2
0.324400403166667	0.0250464635	-0.0100383643	18.4
0.327801335473334	0.0251632556	-0.0100383727	18.6
0.331200498782222	0.0252746863	-0.0100383749	18.8
0.334598125857778	0.0253881315	-0.0100383785	19
0.337987112784445	0.0254962063	-0.010038386	19.2
0.341369861673334	0.0256073903	-0.0100383922	19.4
0.344748644286667	0.0257223115	-0.0100384046	19.6
0.34812101196	0.0258332263	-0.0100384082	19.8
0.351487756086667	0.0259463081	-0.0100384113	20
0.354851353264445	0.0260584073	-0.0100384108	20.2
0.358210360362222	0.0261706276	-0.0100384197	20.4
0.361563455288889	0.0262784108	-0.0100384401	20.6
0.364911764613333	0.0263870555	-0.0100384277	20.8
0.368258854262222	0.0264998232	-0.0100384476	21
0.371599873462222	0.0266088716	-0.0100384543	21.2
0.374935362222222	0.0267220431	-0.0100384587	21.4
0.378267070915556	0.026829768	-0.0100384561	21.6
0.381593910215556	0.0269416922	-0.0100384751	21.8
0.38492325404	0.0270451415	-0.010038468	22
0.388249106426667	0.0271547597	-0.0100384814	22.2
0.391570582875556	0.0272652976	-0.0100384871	22.4
0.39488572818	0.0273732469	-0.0100384805	22.6
0.398195622357778	0.0274854493	-0.0100384898	22.8
0.401501224393333	0.0275933716	-0.0100384978	23
0.404800662873333	0.0277024693	-0.0100385022	23.2
0.40809782028	0.0278056046	-0.0100384947	23.4
0.411390052428889	0.0279127687	-0.0100385031	23.6
0.414674184435555	0.0280220279	-0.0100385111	23.8
0.417957776435555	0.0281297349	-0.0100385204	24
0.421238845286667	0.0282354857	-0.0100385186	24.2
0.424507028397778	0.02833828	-0.0100385222	24.4
0.427767986557778	0.0284420344	-0.0100385315	24.6
0.431027780904444	0.028551675	-0.010038535	24.8
0.434280629613333	0.028659373	-0.0100385523	25
0.437526253368889	0.0287654513	-0.0100385421	25.2
0.440767110146666	0.0288734275	-0.0100385479	25.4
0.44400312546	0.028978945	-0.0100385536	25.6
0.447234923115555	0.0290801555	-0.0100385603	25.8
0.45046155344	0.029186521	-0.0100385568	26
0.453681554684444	0.0292916483	-0.0100385607	26.2
0.4568951503	0.0293973228	-0.0100385789	26.4
0.460102126146666	0.0295019386	-0.0100385807	26.6
0.463306737124444	0.0296049751	-0.0100385865	26.8
0.466501609313333	0.0297091198	-0.0100385807	27
0.469693436966666	0.0298092671	-0.0100385869	27.2
0.472877089995555	0.0299117607	-0.0100385984	27.4
0.476055585002222	0.0300159189	-0.010038602	27.6
0.479229015095555	0.0301176857	-0.0100386091	27.8
0.482396728537778	0.0302228533	-0.0100386042	28
0.48555926534	0.030322027	-0.0100386122	28.2
0.488718338631111	0.0304268761	-0.0100386184	28.4
0.491874926017777	0.0305250672	-0.0100386259	28.6
0.495025256744444	0.0306242812	-0.0100386326	28.8
0.498171313951111	0.0307279773	-0.0100386415	29
0.501314494208889	0.0308303678	-0.0100386521	29.2
