Calibrated Field (T)	Sample Voltage (V)	Sample Current (A)	Acquisition Time (s)
Teslas	Volts	Amps	Seconds
1.1497142	0.0254221255	-0.0050102816	192
1.14942	0.0254154093	-0.0050102789	192.2
1.1468308	0.0254055345	-0.0050102811	192.4
1.1457075	0.0253987644	-0.005010282	192.6
1.145586	0.0253908592	-0.005010286	192.8
1.1464952	0.0253811864	-0.0050102714	193
1.1465191	0.0253734023	-0.0050102874	193.2
1.1443689	0.0253648601	-0.0050102816	193.4
1.1427697	0.0253566543	-0.0050102829	193.6
1.1425979	0.0253466315	-0.0050102749	193.8
1.1431778	0.0253388116	-0.0050102612	194
1.1436093	0.0253308391	-0.0050102816	194.2
1.1420289	0.0253211977	-0.0050102798	194.4
1.1398222	0.0253128573	-0.0050102709	194.6
1.1393274	0.0253031934	-0.0050102825	194.8
1.1394451	0.0252954811	-0.0050102683	195
1.1401511	0.0252864543	-0.0050102603	195.2
1.1399777	0.0252772032	-0.0050102678	195.4
1.1373272	0.0252687686	-0.0050102692	195.6
1.1361319	0.0252585664	-0.0050102745	195.8
1.1357875	0.0252512534	-0.0050102647	196
1.1361658	0.0252414549	-0.0050102612	196.2
1.1368211	0.0252331908	-0.0050102585	196.4
1.1353074	0.0252241775	-0.0050102829	196.6
1.1332862	0.025214056	-0.0050102692	196.8
1.1323905	0.0252051548	-0.0050102678	197
1.1320737	0.0251951814	-0.0050102723	197.2
1.1330365	0.025188326	-0.0050102696	197.4
1.1331509	0.025178366	-0.0050102652	197.6
1.1311055	0.0251688637	-0.0050102607	197.8
1.1293303	0.0251592536	-0.0050102678	198
1.1286578	0.0251505902	-0.0050102754	198.2
1.1287064	0.0251406078	-0.0050102612	198.4
1.1288946	0.0251312176	-0.0050102536	198.6
1.1291606	0.0251223613	-0.0050102727	198.8
1.127623	0.0251127871	-0.0050102701	199
1.1256986	0.0251026567	-0.005010263	199.2
1.1246453	0.0250947156	-0.0050102665	199.4
1.1244153	0.0250835532	-0.0050102727	199.6
1.1246688	0.0250747418	-0.0050102701	199.8
1.1250509	0.0250642658	-0.0050102581	200
1.1240655	0.0250545212	-0.0050102603	200.2
1.1219396	0.0250446868	-0.0050102643	200.4
1.1206764	0.0250353505	-0.0050102665	200.6
1.1200924	0.0250263775	-0.0050102528	200.8
1.1201577	0.0250156189	-0.0050102612	201
1.1206094	0.0250068658	-0.0050102723	201.2
1.1204644	0.0249949183	-0.0050102545	201.4
1.1188367	0.0249859139	-0.005010251	201.6
1.1169019	0.0249764654	-0.0050102568	201.8
1.1158557	0.0249660074	-0.0050102505	202
1.1155046	0.0249556167	-0.0050102488	202.2
1.1156454	0.0249447998	-0.0050102395	202.4
1.1158054	0.0249356878	-0.0050102457	202.6
1.1155717	0.0249251042	-0.0050102599	202.8
1.1137148	0.0249155569	-0.0050102457	203
1.111896	0.0249046368	-0.0050102536	203.2
1.1108867	0.0248941205	-0.0050102452	203.4
1.1104694	0.0248830434	-0.005010239	203.6
1.1104133	0.0248724733	-0.0050102279	203.8
1.1106814	0.0248637157	-0.0050102488	204
1.1105193	0.0248522751	-0.0050102474	204.2
1.109321	0.024841373	-0.0050102505	204.4
1.1074419	0.0248312066	-0.0050102448	204.6
1.1058641	0.0248194924	-0.0050102372	204.8
1.105099	0.0248088953	-0.005010243	205
1.1045623	0.0247970869	-0.0050102479	205.2
1.1044069	0.0247879076	-0.0050102417	205.4
1.1044923	0.0247768843	-0.0050102381	205.6
1.1044911	0.0247650893	-0.0050102434	205.8
1.1029128	0.0247545057	-0.0050102421	206
1.1012361	0.0247417058	-0.0050102483	206.2
1.0998908	0.0247325982	-0.0050102403	206.4
1.099005	0.0247198073	-0.005010235	206.6
1.0984147	0.0247091743	-0.0050102448	206.8
1.098222	0.0246978101	-0.005010231	207
1.0983259	0.0246861093	-0.0050102332	207.2
1.0982195	0.0246763153	-0.005010239	207.4
1.0974083	0.0246627213	-0.0050102364	207.6
1.0956549	0.0246517653	-0.0050102253	207.8
1.0938546	0.0246390327	-0.0050102315	208
1.0927314	0.02462831	-0.0050102403	208.2
1.0919525	0.0246174841	-0.0050102346	208.4
1.0915063	0.0246046976	-0.0050102337	208.6
1.0911573	0.024594455	-0.005010239	208.8
1.0909193	0.02458052	-0.0050102266	209
1.0908556	0.0245708606	-0.0050102368	209.2
1.0901978	0.0245569615	-0.0050102395	209.4
1.0890792	0.0245452383	-0.0050102128	209.6
1.0872876	0.0245319045	-0.0050102137	209.8
1.0856842	0.0245197237	-0.0050102275	210
1.0845057	0.0245077582	-0.0050102235	210.2
1.0836514	0.0244952634	-0.0050102284	210.4
1.082955	0.0244828986	-0.0050102173	210.6
1.0826308	0.0244707089	-0.0050102262	210.8
1.082477	0.0244567335	-0.0050102257	211
1.0820698	0.0244458224	-0.0050102186	211.2
1.0815377	0.0244316899	-0.0050102213	211.4
1.0807274	0.0244193746	-0.0050102262	211.6
1.0794897	0.0244054037	-0.0050102204	211.8
1.0782274	0.0243930255	-0.005010231	212
1.0766126	0.0243803377	-0.0050102226	212.2
1.0751626	0.0243669141	-0.0050102319	212.4
1.0740301	0.0243552134	-0.0050102204	212.6
1.0732772	0.024340085	-0.0050102235	212.8
1.0725943	0.0243265089	-0.0050102111	213
1.0719034	0.0243126726	-0.0050102155	213.2
1.0714237	0.024300245	-0.0050102044	213.4
1.0707504	0.02428749	-0.0050102253	213.6
1.0707487	0.02427303	-0.0050102204	213.8
1.0700017	0.0242581394	-0.0050102044	214
1.0691616	0.0242447024	-0.0050102186	214.2
1.067875	0.0242312115	-0.0050102155	214.4
1.0666009	0.024218111	-0.0050102239	214.6
1.065191	0.0242038261	-0.0050102168	214.8
1.0639509	0.0241912011	-0.005010208	215
1.0627057	0.0241753907	-0.0050102168	215.2
1.0613872	0.0241618416	-0.0050102084	215.4
1.0603506	0.0241469285	-0.0050102146	215.6
1.0593028	0.0241330563	-0.0050102115	215.8
1.0584703	0.024118233	-0.0050102204	216
1.0576101	0.0241031404	-0.0050102239	216.2
1.0567533	0.0240889676	-0.0050102195	216.4
1.0558643	0.0240738931	-0.0050102111	216.6
1.0551181	0.0240601196	-0.0050102142	216.8
1.0544041	0.0240448162	-0.0050102062	217
1.0533006	0.0240288533	-0.0050102004	217.2
1.0527932	0.0240149048	-0.0050102044	217.4
1.0520914	0.02399874	-0.0050102009	217.6
1.0511822	0.0239843564	-0.0050102133	217.8
1.0503895	0.0239684473	-0.0050102	218
1.0495943	0.0239526549	-0.0050102084	218.2
1.0485934	0.023938186	-0.005010208	218.4
1.0476901	0.0239219629	-0.0050102	218.6
1.0466917	0.0239079561	-0.0050102062	218.8
1.0456715	0.0238920201	-0.0050102159	219
1.0447296	0.0238753618	-0.0050102031	219.2
1.0436043	0.0238597129	-0.005010196	219.4
1.0425162	0.023842099	-0.0050102084	219.6
1.0415949	0.0238278141	-0.005010196	219.8
1.0405638	0.0238113352	-0.0050102102	220
1.0395063	0.0237953454	-0.0050101978	220.2
1.0383776	0.0237783596	-0.0050102009	220.4
1.0374001	0.0237621185	-0.0050101947	220.6
1.0362681	0.0237440963	-0.0050101942	220.8
1.0352768	0.0237294031	-0.005010196	221
1.0339775	0.0237136376	-0.0050101911	221.2
1.0328756	0.0236952385	-0.0050101973	221.4
1.0317034	0.023678652	-0.0050101907	221.6
1.0302495	0.0236606029	-0.0050101987	221.8
1.0290705	0.0236438414	-0.0050101831	222
1.0277952	0.0236267659	-0.0050102	222.2
1.0265362	0.0236079271	-0.0050101947	222.4
1.024983	0.0235920809	-0.0050102084	222.6
1.0239591	0.0235748348	-0.0050101991	222.8
1.0224101	0.0235571536	-0.0050101991	223
1.0212039	0.0235395352	-0.0050102026	223.2
1.0201975	0.0235213605	-0.0050102044	223.4
1.0190512	0.0235030108	-0.0050102035	223.6
1.0179992	0.0234852667	-0.0050102009	223.8
1.0170481	0.0234685815	-0.0050101916	224
1.016503	0.0234487827	-0.0050102022	224.2
1.0160924	0.023431429	-0.0050101889	224.4
1.0152185	0.0234120788	-0.0050102026	224.6
1.0140897	0.0233936124	-0.0050101933	224.8
1.0127092	0.0233749038	-0.0050101849	225
1.0111188	0.0233572271	-0.0050101885	225.2
1.0096583	0.0233380115	-0.0050102013	225.4
1.0080104	0.0233191099	-0.0050101933	225.6
1.0064489	0.0232989836	-0.0050101924	225.8
1.0052796	0.0232807729	-0.0050101916	226
1.0045661	0.0232603191	-0.0050101845	226.2
1.0039586	0.0232428622	-0.0050101809	226.4
1.0034918	0.0232224756	-0.0050101827	226.6
1.0022521	0.0232029145	-0.0050101871	226.8
1.0005552	0.0231832413	-0.0050101836	227
0.9986292298	0.0231632765	-0.0050101978	227.2
0.9969173071	0.0231438007	-0.0050101836	227.4
0.9958661044	0.0231234186	-0.0050101867	227.6
0.9953863806	0.0231035031	-0.0050101796	227.8
0.9949879375	0.0230823224	-0.0050101933	228
0.9937678888	0.0230620345	-0.0050101871	228.2
0.9914396571	0.0230421504	-0.0050101853	228.4
0.9897474261	0.0230221721	-0.0050101871	228.6
0.98851816	0.0230009152	-0.0050101774	228.8
0.9883530848	0.0229810401	-0.0050101885	229
0.9876835663	0.0229607747	-0.0050101769	229.2
0.9856951215	0.0229392799	-0.00501018	229.4
0.9834850402	0.0229191132	-0.0050101734	229.6
0.9822478136	0.0228975198	-0.0050101796	229.8
0.9823818849	0.0228777703	-0.0050101902	230
0.9811249666	0.0228577247	-0.0050101893	230.2
0.9787841657	0.0228354986	-0.0050101853	230.4
0.977010235	0.0228134386	-0.0050101805	230.6
0.9767379027	0.0227925316	-0.005010188	230.8
0.976118242	0.02276983	-0.0050101694	231
0.9735440733	0.0227496543	-0.0050101725	231.2
0.9718032414	0.0227274328	-0.0050101796	231.4
0.9716838342	0.0227073647	-0.0050101747	231.6
0.970672015	0.022683546	-0.005010176	231.8
0.9680484075	0.0226606425	-0.0050101827	232
0.967040778	0.0226398208	-0.0050101805	232.2
0.966824588	0.0226170564	-0.005010176	232.4
0.9641540556	0.0225962346	-0.0050101707	232.6
0.9630844181	0.0225736227	-0.0050101769	232.8
0.9627467261	0.022551639	-0.0050101751	233
0.959979411	0.0225290451	-0.0050101676	233.2
0.9591917421	0.0225063435	-0.0050101672	233.4
0.9582511483	0.0224849295	-0.0050101743	233.6
0.9557213907	0.0224610973	-0.005010188	233.8
0.9556874539	0.0224390866	-0.005010184	234
0.9533236096	0.0224154159	-0.0050101703	234.2
0.9519791259	0.0223935982	-0.0050101756	234.4
0.9512614256	0.0223704793	-0.0050101769	234.6
0.9487530356	0.0223474547	-0.0050101791	234.8
0.9486813913	0.0223256011	-0.0050101787	235
0.9459517837	0.0223016702	-0.0050101836	235.2
0.945886424	0.0222804626	-0.0050101698	235.4
0.9430948084	0.0222558677	-0.0050101645	235.6
0.9430759546	0.0222315869	-0.0050101618	235.8
0.9402152086	0.0222087731	-0.0050101787	236
0.9402147896	0.0221846987	-0.0050101765	236.2
0.9372346363	0.0221624053	-0.0050101627	236.4
0.9372564229	0.0221370836	-0.0050101796	236.6
0.9347212187	0.0221153556	-0.0050101596	236.8
0.9344170444	0.0220905543	-0.0050101707	237
0.9323343308	0.02206578	-0.0050101707	237.2
0.9306504792	0.022042226	-0.0050101747	237.4
0.9302306685	0.0220191161	-0.0050101756	237.6
0.9274654483	0.0219951	-0.0050101707	237.8
0.9269341908	0.0219709941	-0.0050101712	238
0.9254464185	0.0219477586	-0.0050101676	238.2
0.9229334198	0.0219231458	-0.0050101787	238.4
0.9222370871	0.0218983221	-0.0050101805	238.6
0.9209638288	0.0218735432	-0.0050101729	238.8
0.9184407748	0.0218483696	-0.0050101663	239
0.9169509077	0.021823676	-0.00501018	239.2
0.9163601561	0.0217985517	-0.0050101592	239.4
0.914899198	0.0217755944	-0.0050101703	239.6
0.9125776699	0.0217495593	-0.00501018	239.8
0.9106273517	0.0217240043	-0.005010168	240
0.9093101013	0.0216991851	-0.0050101707	240.2
0.9084000924	0.021673002	-0.0050101645	240.4
0.9070308894	0.0216486628	-0.0050101729	240.6
0.9052879627	0.0216248576	-0.0050101663	240.8
0.9030410118	0.0215990603	-0.0050101649	241
0.901083571	0.0215728413	-0.0050101663	241.2
0.8993280751	0.0215456577	-0.0050101649	241.4
0.8975189507	0.0215196855	-0.0050101698	241.6
0.8958359371	0.0214935428	-0.0050101623	241.8
0.8942450975	0.0214686114	-0.0050101508	242
0.8925792617	0.0214416701	-0.0050101534	242.2
0.8908895446	0.0214145627	-0.0050101623	242.4
0.8891495507	0.0213887475	-0.0050101601	242.6
0.8874225449	0.0213609807	-0.0050101627	242.8
0.885821231	0.0213354347	-0.0050101641	243
0.8843611109	0.0213083139	-0.0050101654	243.2
0.8829692834	0.0212826916	-0.0050101645	243.4
0.8816784283	0.0212562483	-0.0050101623	243.6
0.8795785368	0.0212265837	-0.005010153	243.8
0.8771145579	0.0212009031	-0.0050101578	244
0.8752710777	0.0211728132	-0.0050101627	244.2
0.8742131715	0.021145347	-0.0050101587	244.4
0.8725540393	0.0211161893	-0.0050101676	244.6
0.8698495701	0.0210895037	-0.0050101508	244.8
0.8679872362	0.0210613735	-0.0050101596	245
0.8671509665	0.0210313769	-0.0050101592	245.2
0.8645948136	0.0210048797	-0.0050101539	245.4
0.8624643371	0.0209753048	-0.0050101636	245.6
0.8613879961	0.0209468561	-0.0050101605	245.8
0.8586751474	0.0209187662	-0.0050101769	246
0.8576524349	0.0208891509	-0.0050101663	246.2
0.8547962975	0.0208598766	-0.0050101552	246.4
0.8537983044	0.0208300191	-0.0050101663	246.6
0.8509388152	0.0208007044	-0.005010153	246.8
0.8499647036	0.020769317	-0.005010157	247
0.8469920918	0.0207407426	-0.0050101636	247.2
0.8455801535	0.0207090546	-0.0050101472	247.4
0.8437777327	0.0206782953	-0.0050101583	247.6
0.8410062278	0.0206471636	-0.0050101645	247.8
0.8397224953	0.0206158255	-0.0050101658	248
0.8375467697	0.020586457	-0.0050101583	248.2
0.8349767907	0.0205537281	-0.0050101547	248.4
0.8328601403	0.0205230541	-0.0050101623	248.6
0.831157016	0.0204906976	-0.0050101729	248.8
0.8295531882	0.0204566093	-0.0050101623	249
0.8274817869	0.0204255583	-0.0050101672	249.2
0.8252277134	0.0203920129	-0.0050101649	249.4
0.8227029835	0.0203580413	-0.0050101618	249.6
0.8203420719	0.0203239171	-0.0050101729	249.8
0.8185497064	0.0202927406	-0.0050101672	250
0.8159948105	0.0202575082	-0.0050101774	250.2
0.8138253695	0.0202221278	-0.0050101712	250.4
0.8122211228	0.0201874114	-0.005010168	250.6
0.8094089776	0.0201515645	-0.005010172	250.8
0.8075914737	0.0201182209	-0.0050101574	251
0.8048044668	0.0200824682	-0.0050101556	251.2
0.8030837457	0.0200444542	-0.0050101583	251.4
0.8003788575	0.0200082214	-0.005010161	251.6
0.7984972508	0.0199707817	-0.0050101578	251.8
0.7956310581	0.0199335439	-0.0050101654	252
0.7939782105	0.0198946282	-0.0050101561	252.2
0.7912582393	0.0198578076	-0.0050101658	252.4
0.78870879	0.019819022	-0.0050101503	252.6
0.7869817842	0.0197789756	-0.0050101521	252.8
0.7841377971	0.0197405624	-0.005010161	253
0.7815741027	0.0197008301	-0.0050101614	253.2
0.7797205672	0.0196615106	-0.0050101658	253.4
0.7770797818	0.0196215764	-0.0050101716	253.6
0.7742278342	0.0195821044	-0.0050101636	253.8
0.7721652313	0.0195411652	-0.0050101552	254
0.769892723	0.0194985661	-0.0050101667	254.2
0.767092309	0.0194589191	-0.0050101565	254.4
0.7646396424	0.0194161853	-0.005010157	254.6
0.7625527391	0.019374322	-0.0050101525	254.8
0.7599647443	0.0193310454	-0.0050101605	255
0.7570549784	0.0192916855	-0.005010172	255.2
0.7546814977	0.019248521	-0.0050101574	255.4
0.7523804992	0.0192051278	-0.0050101627	255.6
0.7495817611	0.0191626543	-0.0050101623	255.8
0.746876035	0.0191181843	-0.0050101423	256
0.7446257323	0.0190794973	-0.0050101468	256.2
0.7419329943	0.0190365752	-0.0050101592	256.4
0.7390831415	0.0189902837	-0.0050101534	256.6
0.7367356371	0.0189495688	-0.0050101543	256.8
0.7341333972	0.0189063999	-0.0050101525	257
0.7311549198	0.0188634239	-0.0050101583	257.2
0.7287923324	0.0188195282	-0.0050101556	257.4
0.7261863218	0.0187777994	-0.0050101547	257.6
0.723597489	0.0187351958	-0.0050101521	257.8
0.7209282135	0.0186895369	-0.0050101539	258
0.7179547638	0.0186475165	-0.0050101534	258.2
0.7153860417	0.0186046841	-0.0050101547	258.4
0.7127905054	0.0185619414	-0.005010161	258.6
0.7100973485	0.0185176957	-0.0050101543	258.8
0.7072479147	0.0184762675	-0.0050101627	259
0.704566489	0.0184334934	-0.0050101459	259.2
0.7021444074	0.0183889023	-0.0050101521	259.4
0.6993230448	0.0183458814	-0.0050101587	259.6
0.696411603	0.0183023939	-0.005010161	259.8
0.6936107701	0.018259243	-0.0050101667	260
0.6909603483	0.0182150915	-0.0050101499	260.2
0.6881239027	0.018173614	-0.005010149	260.4
0.6854718051	0.0181298304	-0.0050101663	260.6
0.6826324266	0.0180844496	-0.0050101636	260.8
0.6798835463	0.0180414647	-0.0050101676	261
0.6770760098	0.0179971023	-0.0050101578	261.2
0.6742098171	0.0179545615	-0.0050101587	261.4
0.6714994822	0.0179099839	-0.0050101565	261.6
0.6686835663	0.0178650921	-0.0050101623	261.8
0.6657582984	0.0178212906	-0.0050101468	262
0.6629846987	0.0177753625	-0.0050101561	262.2
0.6600845692	0.0177288781	-0.0050101618	262.4
0.6571664238	0.0176822007	-0.0050101574	262.6
0.6542767687	0.017637632	-0.0050101503	262.8
0.6514956274	0.0175920314	-0.0050101539	263
0.6486394901	0.0175449458	-0.0050101503	263.2
0.6457108704	0.0174975147	-0.0050101534	263.4
0.6428069702	0.0174517481	-0.0050101397	263.6
0.6397974888	0.0174040344	-0.0050101525	263.8
0.6370075491	0.0173553381	-0.0050101499	264
0.6340077041	0.017310065	-0.0050101481	264.2
0.6312776775	0.0172624186	-0.0050101472	264.4
0.628393469	0.0172119188	-0.0050101508	264.6
0.6252863669	0.0171641737	-0.0050101539	264.8
0.6224004825	0.0171140148	-0.0050101543	265
0.6193784319	0.0170655877	-0.0050101539	265.2
0.6164929665	0.0170161108	-0.0050101574	265.4
0.6134068131	0.0169680023	-0.005010161	265.6
0.6105791659	0.0169195213	-0.0050101459	265.8
0.6075215026	0.0168694074	-0.0050101503	266
0.6045891122	0.0168209175	-0.0050101663	266.2
0.601607283	0.0167711983	-0.0050101605	266.4
0.5985521336	0.016723848	-0.0050101667	266.6
0.5955325968	0.0166748017	-0.0050101587	266.8
0.5925997875	0.0166231489	-0.005010161	267
0.589545895	0.0165761036	-0.0050101649	267.2
0.5865439551	0.0165261871	-0.0050101649	267.4
0.5834510981	0.0164759699	-0.0050101654	267.6
0.580436589	0.016427821	-0.0050101605	267.8
0.5773215265	0.0163805245	-0.0050101543	268
0.5743225194	0.0163321692	-0.005010161	268.2
0.5713503266	0.0162821045	-0.005010161	268.4
0.5681401573	0.0162337358	-0.0050101583	268.6
0.5651893321	0.016185219	-0.0050101472	268.8
0.562052064	0.0161351498	-0.0050101689	269
0.5589822505	0.0160861575	-0.0050101574	269.2
0.5558089508	0.016037874	-0.0050101441	269.4
0.5529264181	0.0159882894	-0.0050101645	269.6
0.5498800671	0.0159388259	-0.0050101534	269.8
0.5466983879	0.0158878864	-0.0050101592	270
0.5435665665	0.0158377186	-0.0050101627	270.2
0.5402943891	0.0157859984	-0.0050101556	270.4
0.5372124255	0.0157350544	-0.005010149	270.6
0.5340361929	0.0156847385	-0.0050101601	270.8
0.5309709881	0.0156345348	-0.0050101547	271
0.5278584394	0.0155805849	-0.0050101587	271.2
0.5246210369	0.0155299863	-0.0050101578	271.4
0.5214276264	0.0154760588	-0.0050101694	271.6
0.5182572595	0.0154258102	-0.0050101632	271.8
0.5151342365	0.0153747361	-0.0050101499	272
0.5120455692	0.0153204093	-0.0050101751	272.2
0.5088077477	0.0152686219	-0.005010157	272.4
0.5055150407	0.0152160762	-0.0050101596	272.6
0.5022432824	0.0151628172	-0.0050101547	272.8
0.4990863225	0.0151095043	-0.0050101729	273
0.4958086986	0.015059664	-0.0050101561	273.2
0.4926261814	0.0150081054	-0.0050101765	273.4
0.4894465971	0.0149547387	-0.0050101627	273.6
0.4861312656	0.0149028391	-0.0050101508	273.8
0.4829370172	0.0148496698	-0.0050101592	274
0.4796179149	0.0147978599	-0.0050101596	274.2
0.4763591447	0.0147452335	-0.0050101565	274.4
0.4731121058	0.0146938184	-0.0050101601	274.6
0.4699425768	0.0146411112	-0.0050101645	274.8
0.4666871584	0.0145873407	-0.0050101663	275
0.4633274158	0.0145340279	-0.0050101547	275.2
0.4599613885	0.0144788217	-0.0050101676	275.4
0.45673865	0.0144251051	-0.0050101694	275.6
0.4534216426	0.0143707379	-0.0050101663	275.8
0.450061062	0.0143184435	-0.0050101587	276
0.4468777069	0.0142652069	-0.0050101618	276.2
0.4436030158	0.0142090003	-0.0050101707	276.4
0.4402022138	0.0141554407	-0.0050101676	276.6
0.436846242	0.0141011722	-0.0050101623	276.8
0.4335057721	0.0140479984	-0.0050101627	277
0.4302260532	0.0139945196	-0.0050101499	277.2
0.4269739866	0.0139388199	-0.005010157	277.4
0.4235455325	0.013883533	-0.0050101667	277.6
0.4201359321	0.0138279365	-0.0050101556	277.8
0.4167095728	0.0137739641	-0.0050101525	278
0.4132928498	0.0137185471	-0.0050101654	278.2
0.4098773838	0.013664817	-0.005010161	278.4
0.4066156808	0.0136108805	-0.0050101552	278.6
0.4032530054	0.0135545976	-0.0050101543	278.8
0.3999322272	0.0134991851	-0.0050101525	279
0.3963684449	0.0134440059	-0.005010157	279.2
0.3929726706	0.013388885	-0.0050101649	279.4
0.3896259161	0.0133327367	-0.0050101627	279.6
0.3861450904	0.0132783605	-0.0050101654	279.8
0.3828456798	0.0132228224	-0.0050101694	280
0.3794553522	0.013165539	-0.0050101627	280.2
0.3759770403	0.0131097092	-0.0050101725	280.4
0.3724945386	0.0130533231	-0.0050101685	280.6
0.3690241872	0.0129976189	-0.005010161	280.8
0.365672824	0.0129389044	-0.0050101649	281
0.3621107175	0.0128840975	-0.0050101712	281.2
0.3587811409	0.0128310673	-0.0050101556	281.4
0.3554184655	0.0127727161	-0.0050101587	281.6
0.3518848492	0.0127161057	-0.005010161	281.8
0.3484400551	0.0126582705	-0.0050101645	282
0.3448192924	0.0126037463	-0.0050101663	282.2
0.3415345459	0.0125469115	-0.0050101587	282.4
0.3381270404	0.0124882687	-0.0050101716	282.6
0.3345037639	0.0124326184	-0.0050101539	282.8
0.3309977998	0.0123747294	-0.0050101703	283
0.3275370847	0.0123159789	-0.0050101596	283.2
0.3240977372	0.0122600773	-0.0050101707	283.4
0.3204949904	0.0122034086	-0.005010157	283.6
0.3171247735	0.0121473006	-0.0050101685	283.8
0.3137139162	0.0120889181	-0.0050101596	284
0.3101346318	0.0120315135	-0.0050101654	284.2
0.3066424938	0.0119729515	-0.0050101689	284.4
0.3031553834	0.0119159956	-0.0050101747	284.6
0.2996276327	0.0118572586	-0.0050101783	284.8
0.2961782299	0.0118021422	-0.0050101765	285
0.2927908351	0.0117439166	-0.005010168	285.2
0.2892945073	0.0116851707	-0.005010172	285.4
0.2856758395	0.0116262093	-0.0050101534	285.6
0.2822360731	0.0115661578	-0.0050101574	285.8
0.2786291366	0.0115082911	-0.0050101618	286
0.2751277811	0.0114489619	-0.0050101663	286.2
0.2715392794	0.0113899602	-0.0050101623	286.4
0.2682155684	0.011332955	-0.0050101658	286.6
0.2646086319	0.0112727688	-0.0050101601	286.8
0.2615157749	0.011214449	-0.005010168	287
0.258067629	0.0111536752	-0.0050101676	287.2
0.2543727082	0.0110956201	-0.0050101734	287.4
0.2510318193	0.0110369908	-0.0050101583	287.6
0.2476662111	0.0109751267	-0.0050101636	287.8
0.2440131875	0.0109144201	-0.0050101645	288
0.240497168	0.0108537539	-0.0050101663	288.2
0.2369149509	0.0107928185	-0.0050101556	288.4
0.2334110816	0.0107320536	-0.0050101632	288.6
0.2298263506	0.0106736576	-0.0050101645	288.8
0.2263819755	0.0106141265	-0.0050101547	289
0.2229250312	0.0105516522	-0.0050101601	289.2
0.2193725611	0.0104897298	-0.0050101645	289.4
0.2157970474	0.0104281708	-0.0050101641	289.6
0.2122521189	0.0103676257	-0.005010161	289.8
0.2086238147	0.0103047611	-0.0050101809	290
0.2051245541	0.0102430047	-0.0050101698	290.2
0.2016529458	0.0101827603	-0.0050101632	290.4
0.1982881755	0.0101187382	-0.0050101623	290.6
0.1945144877	0.0100552634	-0.0050101747	290.8
0.1910374327	0.0099930629	-0.0050101694	291
0.1874476741	0.009928462	-0.0050101618	291.2
0.183926208	0.0098651802	-0.0050101636	291.4
0.1802928761	0.0098049178	-0.0050101658	291.6
0.1769230781	0.0097417661	-0.0050101712	291.8
0.1733530112	0.0096771383	-0.0050101716	292
0.169801379	0.0096123939	-0.0050101694	292.2
0.166294577	0.0095471515	-0.0050101516	292.4
0.1626562174	0.0094840312	-0.0050101707	292.6
0.1592051387	0.0094193272	-0.0050101725	292.8
0.1556426133	0.0093513301	-0.0050101814	293
0.1519854	0.0092858858	-0.0050101756	293.2
0.1484563924	0.009217754	-0.0050101712	293.4
0.1448599301	0.0091530949	-0.0050101698	293.6
0.1412965667	0.0090845818	-0.0050101738	293.8
0.1377612745	0.0090210891	-0.0050101667	294
0.1343047492	0.0089541733	-0.0050101676	294.2
0.1308716863	0.0088839554	-0.0050101822	294.4
0.1271629394	0.0088147783	-0.0050101831	294.6
0.1236519476	0.0087484636	-0.005010172	294.8
0.1200802047	0.0086791654	-0.0050101703	295
0.1165859719	0.00860814	-0.0050101676	295.2
0.1128864423	0.0085400172	-0.0050101729	295.4
0.1094160909	0.0084701493	-0.0050101725	295.6
0.1058916919	0.0083990879	-0.0050101694	295.8
0.1022235854	0.0083290046	-0.0050101596	296
0.0988005778	0.0082549507	-0.0050101636	296.2
0.0951408507	0.008185159	-0.0050101787	296.4
0.0915758114	0.0081118185	-0.0050101805	296.6
0.0879772543	0.008042444	-0.0050101672	296.8
0.0844943337	0.007971257	-0.0050101849	297
0.0810097372	0.0078963238	-0.005010161	297.2
0.0773521049	0.0078236383	-0.0050101805	297.4
0.0738825914	0.0077496249	-0.0050101716	297.6
0.0702082003	0.0076776438	-0.0050101778	297.8
0.0667432955	0.0076072957	-0.0050101769	298
0.0633684698	0.0075326541	-0.0050101893	298.2
0.0596299758	0.0074623689	-0.0050101796	298.4
0.0561487311	0.0073896117	-0.0050101911	298.6
0.0526255891	0.0073219645	-0.0050101867	298.8
0.0491217198	0.0072517331	-0.0050101924	299
0.045410459	0.007189371	-0.0050101818	299.2
0.0420327006	0.0071334919	-0.0050101769	299.4
0.038810381	0.0070734493	-0.0050101822	299.6
0.0352470176	0.0070114058	-0.0050101818	299.8
0.0313254325	0.0069626108	-0.0050101796	300
0.0277381877	0.0069367866	-0.0050101916	300.2
