Calibrated Field (T)	Sample Voltage (V)	Sample Current (A)	Acquisition Time (s)
0.920098175233333	0.0048052169	-0.0010081996	64.6666667
0.922655817771111	0.0048114622	-0.00100822	65
0.925175976213333	0.004818524	-0.0010082103	65.3333333
0.927685176188888	0.004825218	-0.001008201	65.6666667
0.930177915191111	0.004831867	-0.0010082214	66
0.932638216388888	0.0048378745	-0.0010082156	66.3333333
0.935085231495555	0.0048443083	-0.0010082041	66.6666667
0.937516521157777	0.0048503517	-0.0010082165	67
0.939914981975555	0.004857427	-0.0010082209	67.3333333
0.942304011253333	0.0048647759	-0.0010082169	67.6666667
0.944680741351111	0.0048700252	-0.0010082125	68
0.947026821264444	0.0048773473	-0.0010082121	68.3333333
0.949369754226666	0.0048832157	-0.0010082076	68.6666667
0.951688079522222	0.0048889809	-0.0010082112	69
0.953973762028889	0.0048965004	-0.0010082116	69.3333333
0.956257805724444	0.0049021759	-0.0010082152	69.6666667
0.95852594774	0.0049091749	-0.0010082178	70
0.960769434677778	0.0049145812	-0.001008205	70.3333333
0.962996143513333	0.0049202567	-0.0010082169	70.6666667
0.965205963475555	0.0049262373	-0.0010082032	71
0.967392228971111	0.0049336491	-0.0010082192	71.3333333
0.9695703295	0.004939854	-0.001008205	71.6666667
0.971725209235555	0.0049442957	-0.0010082192	72
0.973862314628889	0.0049512095	-0.0010082143	72.3333333
0.975990891202222	0.0049576791	-0.0010082138	72.6666667
0.978101843446666	0.0049638526	-0.0010082227	73
0.980222749811111	0.0049695595	-0.00100822	73.3333333
0.982301571828889	0.0049749299	-0.0010082196	73.6666667
0.984390114371111	0.0049814265	-0.0010082254	74
0.986437541777778	0.0049879948	-0.001008224	74.3333333
0.98849486568	0.0049936389	-0.0010082023	74.6666667
0.990524582982222	0.0049989151	-0.0010082147	75
0.99253714262	0.0050056987	-0.0010082121	75.3333333
0.994534209848889	0.0050099924	-0.0010082223	75.6666667
0.996525829355555	0.0050147795	-0.0010082121	76
0.998499004028889	0.0050223394	-0.0010082249	76.3333333
1.0004657372	0.0050269471	-0.00100822	76.6666667
1.00239959400889	0.0050323534	-0.0010082085	77
1.00434084465333	0.0050385628	-0.0010082289	77.3333333
1.00627121905333	0.0050426141	-0.0010082152	77.6666667
1.00816627120444	0.005047675	-0.0010082147	78
1.01006308119556	0.0050544542	-0.0010082174	78.3333333
1.01194289035333	0.0050591651	-0.00100822	78.6666667
1.01379699403778	0.0050644457	-0.0010082098	79
1.01566386181556	0.0050700136	-0.0010082169	79.3333333
1.01750968920889	0.005074361	-0.0010082143	79.6666667
1.01934824430667	0.0050805615	-0.0010081996	80
1.02115966894222	0.0050850076	-0.0010082209	80.3333333
1.02295642825333	0.0050899159	-0.0010082165	80.6666667
1.02475934182444	0.0050943531	-0.0010082103	81
1.02653806740889	0.0051003651	-0.0010082121	81.3333333
1.02832010850889	0.0051038691	-0.0010082041	81.6666667
1.03006686082222	0.0051086114	-0.0010082112	82
1.03181221694889	0.0051137844	-0.0010082183	82.3333333
1.03352997726889	0.0051175128	-0.0010082169	82.6666667
1.03525497258	0.0051226678	-0.0010082085	83
1.03695602901778	0.0051271544	-0.0010082103	83.3333333
1.03865385504222	0.0051303264	-0.0010082045	83.6666667
1.04033359111111	0.0051351135	-0.0010082121	84
1.04199133555556	0.0051398154	-0.0010082254	84.3333333
1.04364822444444	0.0051434585	-0.0010082218	84.6666667
1.04527608222222	0.0051485104	-0.001008209	85
1.04689067333333	0.0051535309	-0.0010082116	85.3333333
1.04850892444444	0.0051570977	-0.0010082161	85.6666667
1.05010818222222	0.0051603998	-0.001008224	86
1.05169981333333	0.0051657029	-0.0010082103	86.3333333
1.05328429333333	0.0051673046	-0.0010082196	86.6666667
1.05485225555555	0.0051728365	-0.0010082174	87
1.05641494888889	0.005176004	-0.0010082028	87.3333333
1.05796950666667	0.0051800285	-0.0010082138	87.6666667
1.05950156888889	0.0051833261	-0.0010082165	88
1.06100912444444	0.0051882209	-0.0010082098	88.3333333
1.06253868222222	0.0051899527	-0.0010082236	88.6666667
1.06403201333333	0.0051949777	-0.0010082161	89
1.06550906	0.0051980285	-0.0010082134	89.3333333
1.06698874222222	0.0052013979	-0.0010082094	89.6666667
1.06847074222222	0.0052060326	-0.0010082223	90
1.06995047777778	0.0052092763	-0.0010082076	90.3333333
1.07139506666667	0.0052127579	-0.00100822	90.6666667
1.07281048666667	0.0052156787	-0.0010082161	91
1.07423059111111	0.0052193442	-0.0010082094	91.3333333
1.07565543333333	0.0052221258	-0.0010082249	91.6666667
1.07708010888889	0.0052256388	-0.0010082174	92
1.07847544666667	0.0052288647	-0.0010081988	92.3333333
1.07984751777778	0.0052309958	-0.0010082178	92.6666667
1.08121604	0.0052349843	-0.0010082271	93
1.08255398	0.0052376987	-0.0010082059	93.3333333
1.08387502888889	0.0052401753	-0.0010082147	93.6666667
1.08523258444444	0.0052441593	-0.0010082121	94
1.08656797111111	0.0052476768	-0.0010082245	94.3333333
1.08788790222222	0.0052502386	-0.00100822	94.6666667
1.08919654888889	0.0052524909	-0.001008228	95
1.09051242	0.0052566768	-0.0010082249	95.3333333
1.09181654222222	0.0052576773	-0.0010082178	95.6666667
1.09307563111111	0.0052618453	-0.0010082307	96
1.09433398222222	0.0052644386	-0.0010082271	96.3333333
1.09557073333333	0.0052662197	-0.0010082143	96.6666667
1.09681849111111	0.0052689296	-0.0010082143	97
1.09804751555556	0.0052724247	-0.001008213	97.3333333
1.09927435111111	0.0052740398	-0.0010082183	97.6666667
1.10047719333333	0.0052776784	-0.0010082165	98
1.10167938444444	0.0052811645	-0.0010082232	98.3333333
1.10285246222222	0.0052823489	-0.0010082063	98.6666667
1.10404084666667	0.0052854132	-0.0010082276	99
1.10522812222222	0.0052887198	-0.0010082209	99.3333333
1.10638839777778	0.0052903664	-0.0010082223	99.6666667
1.10755747111111	0.0052939871	-0.0010082152	100
1.10871468222222	0.0052960509	-0.0010082254	100.3333333
1.10986392444444	0.0052984467	-0.0010082431	100.6666667
1.11100964666667	0.0053007483	-0.0010082263	101
1.11214081777778	0.0053041895	-0.0010082218	101.3333333
1.11327236	0.0053049612	-0.0010082289	101.6666667
1.11440357777778	0.0053087299	-0.0010082342	102
1.11552761777778	0.0053117449	-0.001008224	102.3333333
1.11664723333333	0.005313194	-0.0010082134	102.6666667
1.11777460666667	0.005315859	-0.0010082209	103
1.11888872	0.0053179991	-0.0010082227	103.3333333
1.11995037777778	0.0053191925	-0.0010082232	103.6666667
1.12102829111111	0.0053220639	-0.0010082307	104
1.12209785333333	0.0053244777	-0.0010082444	104.3333333
1.12314322666667	0.0053266627	-0.0010082316	104.6666667
1.12418153555556	0.0053307544	-0.0010082316	105
1.12523461111111	0.0053319389	-0.0010082254	105.3333333
1.12630091555556	0.0053340206	-0.0010082143	105.6666667
1.12736770444444	0.0053369817	-0.0010082254	106
1.12840410444444	0.0053392475	-0.0010082236	106.3333333
1.12940147333333	0.0053407505	-0.0010082205	106.6666667
1.13039941111111	0.0053426572	-0.0010082218	107
1.13141445111111	0.0053451114	-0.001008224	107.3333333
1.13242932444444	0.005346758	-0.0010082192	107.6666667
1.13346170222222	0.0053499434	-0.001008228	108
1.13446356666667	0.0053525277	-0.0010082223	108.3333333
1.13546784444444	0.0053531872	-0.0010082263	108.6666667
1.13644302666667	0.0053560451	-0.0010082098	109
1.13742947555556	0.0053587505	-0.0010082263	109.3333333
1.13839450888889	0.0053595491	-0.0010082289	109.6666667
1.13935364	0.0053624071	-0.001008232	110
1.14030620888889	0.0053648433	-0.0010082294	110.3333333
1.14128031333333	0.0053664181	-0.0010082196	110.6666667
1.14226836222222	0.0053697291	-0.0010082267	111
1.14322240222222	0.0053718333	-0.0010082338	111.3333333
1.14417181333333	0.0053735337	-0.0010082192	111.6666667
1.14513387777778	0.0053746419	-0.0010082307	112
1.14610228222222	0.0053780652	-0.0010082289	112.3333333
1.14703597777778	0.0053778453	-0.00100822	112.6666667
1.1479635	0.0053813448	-0.0010082143	113
1.14892188666667	0.0053831619	-0.0010082258	113.3333333
1.14986089777778	0.0053839605	-0.0010082325	113.6666667
1.15077668888889	0.005388474	-0.0010082263	114
1.15170508666667	0.0053904481	-0.0010082356	114.3333333
1.15263837111111	0.0053917806	-0.0010082351	114.6666667
1.15355662888889	0.0053937008	-0.001008244	115
1.15446207777778	0.0053966261	-0.0010082143	115.3333333
1.15538923555556	0.0053965812	-0.0010082285	115.6666667
1.15630221333333	0.0053999775	-0.0010082342	116
1.15718799555556	0.0054019112	-0.001008224	116.3333333
1.15809351777778	0.0054025752	-0.0010082249	116.6666667
1.15899145111111	0.005406815	-0.0010082263	117
1.15984935777778	0.005407008	-0.0010082147	117.3333333
1.16072888444444	0.0054082866	-0.001008236	117.6666667
1.16159568222222	0.0054110862	-0.0010082325	118
1.16244283777778	0.0054136391	-0.0010082187	118.3333333
1.16333861111111	0.0054136481	-0.0010082356	118.6666667
1.16420333333333	0.005417179	-0.0010082338	119
1.16506678888889	0.005418857	-0.0010082196	119.3333333
1.16594302888889	0.0054199517	-0.0010082263	119.6666667
1.16679458666667	0.0054221052	-0.0010082338	120
1.16762920888889	0.0054244248	-0.0010082351	120.3333333
1.16847192222222	0.0054251785	-0.0010082263	120.6666667
1.16928500888889	0.0054283101	-0.0010082369	121
1.17014922666667	0.0054298939	-0.0010082276	121.3333333
1.17098699555556	0.0054303291	-0.0010082285	121.6666667
1.17182144	0.0054330928	-0.0010082311	122
1.17265767111111	0.0054352329	-0.0010082356	122.3333333
1.17346021777778	0.0054360315	-0.0010082276	122.6666667
1.17428043555556	0.0054401098	-0.0010082223	123
1.17509909111111	0.005441218	-0.0010082338	123.3333333
1.17593007333333	0.0054415186	-0.0010082263	123.6666667
1.17676209777778	0.0054441387	-0.0010082192	124
1.17754491555556	0.0054468037	-0.0010082325	124.3333333
1.17837121333333	0.0054470684	-0.0010082258	124.6666667
1.17917235555556	0.0054501956	-0.0010082183	125
1.18000336444444	0.0054519229	-0.001008228	125.3333333
1.18076784888889	0.0054526991	-0.0010082347	125.6666667
1.18155511777778	0.0054555705	-0.001008236	126
1.18235074666667	0.0054574773	-0.0010082347	126.3333333
1.18315716666667	0.0054570555	-0.0010082258	126.6666667
1.18392302888889	0.0054615914	-0.0010082449	127
1.18468724444444	0.0054619459	-0.0010082334	127.3333333
1.18548594666667	0.0054636418	-0.0010082307	127.6666667
1.18626409111111	0.0054663562	-0.0010082524	128
1.18703174222222	0.0054672131	-0.0010082356	128.3333333
1.18780047333333	0.0054687206	-0.0010082311	128.6666667
1.18857620444444	0.0054722964	-0.0010082271	129
1.1893376	0.0054731847	-0.0010082365	129.3333333
1.19009697333333	0.0054743781	-0.0010082418	129.6666667
1.19084877777778	0.0054780257	-0.001008236	130
1.19163548666667	0.0054783353	-0.0010082373	130.3333333
1.19236665111111	0.0054797485	-0.0010082334	130.6666667
1.19310384888889	0.0054821219	-0.0010082515	131
1.19384152888889	0.0054837864	-0.00100824	131.3333333
1.19453078444444	0.0054845716	-0.001008248	131.6666667
1.19522252666667	0.0054875148	-0.0010082289	132
1.19591159777778	0.0054879455	-0.0010082471	132.3333333
1.19656055777778	0.0054889953	-0.0010082387	132.6666667
1.19717410222222	0.0054905297	-0.0010082458	133
1.19782531555556	0.0054927416	-0.0010082524	133.3333333
1.19839466222222	0.005493621	-0.0010082489	133.6666667
1.19899479111111	0.0054970981	-0.0010082311	134
1.19955858	0.0054980133	-0.0010082422	134.3333333
1.20011341111111	0.0054994355	-0.0010082449	134.6666667
1.20063453777778	0.0055029844	-0.0010082338	135
1.20117110222222	0.0055033433	-0.0010082378	135.3333333
1.20164374	0.0055039894	-0.00100824	135.6666667
1.20214961777778	0.0055073947	-0.0010082409	136
1.20258298444444	0.0055088439	-0.0010082524	136.3333333
1.20305108888889	0.0055097098	-0.0010082458	136.6666667
1.20347304	0.0055124286	-0.0010082356	137
1.20388492	0.0055138015	-0.001008236	137.3333333
1.20428152	0.0055132048	-0.0010082533	137.6666667
1.20464312	0.005515134	-0.0010082453	138
1.20500193777778	0.0055155961	-0.0010082489	138.3333333
1.20533617555556	0.0055163813	-0.0010082449	138.6666667
1.20564056444444	0.0055155333	-0.0010082515	139
1.20597028666667	0.0055170004	-0.0010082489	139.3333333
1.20624290888889	0.0055157397	-0.0010082382	139.6666667
1.20652301555556	0.0055156724	-0.0010082467	140
1.20675050888889	0.005516794	-0.0010082484	140.3333333
1.20700552444444	0.0055153539	-0.0010082453	140.6666667
1.20721956444444	0.0055159057	-0.0010082436	141
1.20744322	0.0055151789	-0.0010082382	141.3333333
1.20762524	0.0055157038	-0.0010082418	141.6666667
1.20780479333333	0.0055159371	-0.0010082382	142
1.20795913333333	0.0055160627	-0.0010082387	142.3333333
1.20808912666667	0.0055161345	-0.0010082356	142.6666667
1.20822287111111	0.0055153808	-0.0010082458	143
1.20833822	0.0055138329	-0.0010082329	143.3333333
1.20844246888889	0.0055159865	-0.0010082422	143.6666667
1.20852342444444	0.0055146943	-0.0010082369	144
1.20858915555556	0.0055149456	-0.0010082511	144.3333333
1.20863956444444	0.0055158205	-0.0010082498	144.6666667
1.20868813777778	0.0055153673	-0.001008236	145
1.20870762444444	0.0055160627	-0.00100824	145.3333333
1.20871384444444	0.0055148783	-0.0010082409	145.6666667
1.20871471111111	0.0055155827	-0.0010082325	146
1.20870512222222	0.0055141874	-0.0010082551	146.3333333
1.20871652	0.0055151834	-0.0010082294	146.6666667
1.20869866222222	0.0055154929	-0.0010082444	147
1.20871539333333	0.0055136445	-0.0010082462	147.3333333
1.20869516222222	0.0055148783	-0.0010082467	147.6666667
1.20870870888889	0.0055145373	-0.0010082524	148
1.20867638222222	0.005515152	-0.0010082458	148.3333333
1.20870279555556	0.0055156051	-0.0010082329	148.6666667
1.20867536666667	0.0055152372	-0.001008232	149
1.20870557111111	0.0055158698	-0.0010082356	149.3333333
1.20867228666667	0.0055150488	-0.0010082467	149.6666667
1.20869364444444	0.0055141829	-0.0010082462	150
1.20865716444444	0.0055150039	-0.0010082427	150.3333333
1.20868767555556	0.0055142547	-0.0010082369	150.6666667
1.20866655777778	0.0055155378	-0.0010082564	151
1.20869907111111	0.0055148424	-0.0010082502	151.3333333
1.20867468666667	0.005514461	-0.001008236	151.6666667
1.20869544888889	0.0055150219	-0.0010082369	152
1.20866256222222	0.0055145597	-0.0010082458	152.3333333
1.20869138666667	0.0055149052	-0.0010082387	152.6666667
1.20867916222222	0.0055147302	-0.0010082431	153
1.20871252222222	0.0055139137	-0.0010082542	153.3333333
1.20869523333333	0.0055138195	-0.0010082405	153.6666667
1.20871721555556	0.005514147	-0.0010082511	154
1.20869348444444	0.00551447	-0.0010082458	154.3333333
1.20871807333333	0.0055150129	-0.0010082507	154.6666667
1.20870692888889	0.0055146584	-0.0010082422	155
1.20873338	0.0055145597	-0.0010082493	155.3333333
1.20872114444444	0.0055140213	-0.0010082679	155.6666667
1.20873714888889	0.005514654	-0.0010082564	156
1.20872494444444	0.005513797	-0.0010082444	156.3333333
1.20873035333333	0.0055152013	-0.0010082431	156.6666667
1.20869733777778	0.0055136445	-0.0010082515	157
1.20864548888889	0.0055145059	-0.0010082471	157.3333333
1.20859625333333	0.0055148603	-0.0010082542	157.6666667
1.208508	0.0055136445	-0.0010082471	158
1.20841532222222	0.0055145463	-0.0010082511	158.3333333
1.20827590666667	0.0055145597	-0.0010082502	158.6666667
1.20816611777778	0.0055134381	-0.0010082533	159
1.20801104222222	0.005514627	-0.0010082484	159.3333333
1.20784800444444	0.0055145194	-0.0010082493	159.6666667
1.20765761333333	0.0055141829	-0.0010082551	160
1.20743191777778	0.0055142457	-0.0010082648	160.3333333
1.20723756	0.0055145014	-0.0010082622	160.6666667
1.20699163111111	0.005514479	-0.0010082471	161
1.20677774888889	0.0055144745	-0.0010082635	161.3333333
1.2064986	0.0055150892	-0.0010082489	161.6666667
1.20622652888889	0.0055138912	-0.0010082489	162
1.20591850888889	0.0055137163	-0.0010082436	162.3333333
1.20559706444444	0.0055140707	-0.0010082493	162.6666667
1.20528393333333	0.0055139899	-0.0010082511	163
1.20494527333333	0.0055144969	-0.0010082542	163.3333333
1.20455564888889	0.0055136938	-0.0010082462	163.6666667
1.20420829111111	0.0055090188	-0.001008248	164
1.20378415111111	0.0055089336	-0.0010082542	164.3333333
1.20337740222222	0.0055076774	-0.00100824	164.6666667
1.20295750888889	0.0055055059	-0.0010082444	165
1.20251652666667	0.0055046534	-0.00100824	165.3333333
1.20203972666667	0.0055017237	-0.001008244	165.6666667
1.20158495555556	0.0055001489	-0.0010082444	166
1.20106165777778	0.0054996419	-0.001008248	166.3333333
1.20055932888889	0.0054963353	-0.0010082484	166.6666667
1.20003784	0.0054948323	-0.0010082657	167
1.19949632444444	0.0054941504	-0.0010082591	167.3333333
1.19891321777778	0.0054926788	-0.001008248	167.6666667
1.19836879555556	0.0054897715	-0.00100824	168
1.19774051333333	0.0054896683	-0.001008256	168.3333333
1.19712917555556	0.005488421	-0.0010082511	168.6666667
1.19650332222222	0.0054852221	-0.0010082458	169
